ticker,yearReport,lengthReport,category,data
FPT,2014,1,Business income tax - deferred,5126536321.0
FPT,2014,1,Net Profit For the Year,480953443122.0
FPT,2014,1,Attributable to parent company,361517383294.0
FPT,2014,1,EPS_basis,1314.0
FPT,2013,4,Minority Interest,1045192283739.0
FPT,2013,4,Net Profit/Loss before tax,676391725018.0
FPT,2013,4,Provision for credit losses,26872718020.0
FPT,2013,4,Revenue YoY (%),0.0
FPT,2013,4,Revenue (Bn. VND),11312683119637.0
FPT,2013,4,Attribute to parent company (Bn. VND),474009965781.0
FPT,2013,4,Attribute to parent company YoY (%),0.0
FPT,2013,4,Financial Income,183905929068.0
FPT,2013,4,Interest Expenses,-33207510570.0
FPT,2013,4,Net Sales,11283426979266.0
FPT,2013,4,Gross Profit,1638113635317.0
FPT,2013,4,Financial Expenses,-59138016837.0
FPT,2013,4,General & Admin Expenses,-608518128319.0
FPT,2013,4,Operating Profit/Loss,676635490863.0
FPT,2013,4,Net income from associated companies,8940007932.0
FPT,2013,4,Other Income/Expenses,-34478752843.0
FPT,2013,4,Cost of Sales,-9645313343949.0
FPT,2013,4,Selling Expenses,-477727928366.0
FPT,2013,4,Sales,11312683119637.0
FPT,2013,4,Sales deductions,-29256140371.0
FPT,2013,4,Gain/(loss) from joint ventures,0.0
FPT,2013,4,Other income,25294979068.0
FPT,2013,4,Net other income/expenses,-9183773775.0
FPT,2013,4,Profit before tax,676391725020.0
FPT,2013,4,Tax For the Year,-135168179916.0
FPT,2013,4,Business income tax - current,-141070855257.0
FPT,2013,4,Business income tax - deferred,5902675341.0
FPT,2013,4,Net Profit For the Year,541223545104.0
FPT,2013,4,Attributable to parent company,474009965781.0
FPT,2013,4,EPS_basis,1727.0
FPT,2013,3,Minority Interest,1144832555097.0
FPT,2013,3,Net Profit/Loss before tax,562529454864.0
FPT,2013,3,Provision for credit losses,5009847092.0
FPT,2013,3,Revenue YoY (%),0.0
FPT,2013,3,Revenue (Bn. VND),12022073340628.0
FPT,2013,3,Attribute to parent company (Bn. VND),330589868211.0
FPT,2013,3,Attribute to parent company YoY (%),0.0
FPT,2013,3,Financial Income,60335678666.0
FPT,2013,3,Interest Expenses,-33765560183.0
FPT,2013,3,Net Sales,12000599396256.0
FPT,2013,3,Gross Profit,1346075028103.0
FPT,2013,3,Financial Expenses,-65079637611.0
FPT,2013,3,General & Admin Expenses,-450431684294.0
FPT,2013,3,Operating Profit/Loss,546818928836.0
FPT,2013,3,Net income from associated companies,4531540007.0
FPT,2013,3,Other Income/Expenses,-48674479654.0
FPT,2013,3,Cost of Sales,-10654524368153.0
FPT,2013,3,Selling Expenses,-344080456028.0
FPT,2013,3,Sales,12022073340628.0
FPT,2013,3,Sales deductions,-21473944372.0
FPT,2013,3,Gain/(loss) from joint ventures,0.0
FPT,2013,3,Other income,59853465674.0
FPT,2013,3,Net other income/expenses,11178986020.0
FPT,2013,3,Profit before tax,562529454863.0
FPT,2013,3,Tax For the Year,-97419969912.0
FPT,2013,3,Business income tax - current,-105574858120.0
FPT,2013,3,Business income tax - deferred,8154888208.0
FPT,2013,3,Net Profit For the Year,465109484951.0
FPT,2013,3,Attributable to parent company,330589868211.0
FPT,2013,3,EPS_basis,1206.0
FPT,2013,2,Minority Interest,1105488965270.0
FPT,2013,2,Net Profit/Loss before tax,702324732688.0
FPT,2013,2,Provision for credit losses,40134654614.0
FPT,2013,2,Revenue YoY (%),0.0
FPT,2013,2,Revenue (Bn. VND),9356174311168.0
FPT,2013,2,Attribute to parent company (Bn. VND),444785653324.0
FPT,2013,2,Attribute to parent company YoY (%),0.0
FPT,2013,2,Financial Income,78484913031.0
FPT,2013,2,Interest Expenses,-29936292950.0
FPT,2013,2,Net Sales,9336561564148.0
FPT,2013,2,Gross Profit,1365206492783.0
FPT,2013,2,Financial Expenses,-83267090537.0
FPT,2013,2,General & Admin Expenses,-387784949629.0
FPT,2013,2,Operating Profit/Loss,675879966784.0
FPT,2013,2,Net income from associated companies,6826390262.0
FPT,2013,2,Other Income/Expenses,-24285908367.0
FPT,2013,2,Cost of Sales,-7971355071365.0
FPT,2013,2,Selling Expenses,-296759398864.0
FPT,2013,2,Sales,9356174311168.0
FPT,2013,2,Sales deductions,-19612747020.0
FPT,2013,2,Gain/(loss) from joint ventures,0.0
FPT,2013,2,Other income,43904284009.0
FPT,2013,2,Net other income/expenses,19618375642.0
FPT,2013,2,Profit before tax,702324732688.0
FPT,2013,2,Tax For the Year,-118025732759.0
FPT,2013,2,Business income tax - current,-124887149259.0
FPT,2013,2,Business income tax - deferred,6861416500.0
FPT,2013,2,Net Profit For the Year,584298999929.0
FPT,2013,2,Attributable to parent company,444785653324.0
FPT,2013,2,EPS_basis,1625.0
FPT,2013,1,Minority Interest,1006179324861.0
FPT,2013,1,Net Profit/Loss before tax,574384079642.0
FPT,2013,1,Provision for credit losses,-87925448.0
FPT,2013,1,Revenue YoY (%),0.5228423534403362
FPT,2013,1,Revenue (Bn. VND),8624746682345.0
FPT,2013,1,Attribute to parent company (Bn. VND),358322731666.0
FPT,2013,1,Attribute to parent company YoY (%),1.3110642467698264
FPT,2013,1,Financial Income,62994839537.0
FPT,2013,1,Interest Expenses,-35581809119.0
FPT,2013,1,Net Sales,8611039318749.0
FPT,2013,1,Gross Profit,1193175950373.0
FPT,2013,1,Financial Expenses,-63070822216.0
FPT,2013,1,General & Admin Expenses,-386688876377.0
FPT,2013,1,Operating Profit/Loss,551903080045.0
FPT,2013,1,Net income from associated companies,1222948079.0
FPT,2013,1,Other Income/Expenses,-34915057449.0
FPT,2013,1,Cost of Sales,-7417863368376.0
FPT,2013,1,Selling Expenses,-254508011272.0
FPT,2013,1,Sales,8624746682345.0
FPT,2013,1,Sales deductions,-13707363596.0
FPT,2013,1,Gain/(loss) from joint ventures,0.0
FPT,2013,1,Other income,56173108966.0
FPT,2013,1,Net other income/expenses,21258051517.0
FPT,2013,1,Profit before tax,574384079641.0
FPT,2013,1,Tax For the Year,-99703114315.0
FPT,2013,1,Business income tax - current,-105484897365.0
FPT,2013,1,Business income tax - deferred,5781783050.0
FPT,2013,1,Net Profit For the Year,474680965326.0
FPT,2013,1,Attributable to parent company,358322731666.0
FPT,2013,1,EPS_basis,1309.0
FPT,2007,1,Minority Interest,0.0
FPT,2007,1,Net Profit/Loss before tax,206721851604.0
FPT,2007,1,Provision for credit losses,0.0
FPT,2007,1,Revenue YoY (%),0.0
FPT,2007,1,Revenue (Bn. VND),5663584718970.0
FPT,2007,1,Attribute to parent company (Bn. VND),155046633674.0
FPT,2007,1,Attribute to parent company YoY (%),0.0
FPT,2007,1,Financial Income,10100065262.0
FPT,2007,1,Interest Expenses,-9609988640.0
FPT,2007,1,Net Sales,5663584718970.0
FPT,2007,1,Gross Profit,402931492406.0
FPT,2007,1,Financial Expenses,-13644174369.0
FPT,2007,1,General & Admin Expenses,-126899651618.0
FPT,2007,1,Operating Profit/Loss,162197301132.0
FPT,2007,1,Net income from associated companies,0.0
FPT,2007,1,Other Income/Expenses,-6714887705.0
FPT,2007,1,Cost of Sales,-5260653226564.0
FPT,2007,1,Selling Expenses,-110290430549.0
FPT,2007,1,Sales,5663584718970.0
FPT,2007,1,Sales deductions,0.0
FPT,2007,1,Gain/(loss) from joint ventures,0.0
FPT,2007,1,Other income,51239438177.0
FPT,2007,1,Net other income/expenses,44524550472.0
FPT,2007,1,Profit before tax,206721851604.0
FPT,2007,1,Tax For the Year,-27266211127.0
FPT,2007,1,Business income tax - current,-27266211127.0
FPT,2007,1,Business income tax - deferred,0.0
FPT,2007,1,Net Profit For the Year,179455640477.0
FPT,2007,1,Attributable to parent company,155046633674.0
FPT,2007,1,EPS_basis,2550.0
HPG,2024,2,Minority Interest,0.0
HPG,2024,2,Net Profit/Loss before tax,3733225669765.0
HPG,2024,2,Provision for credit losses,162022519725.0
HPG,2024,2,Revenue YoY (%),0.3401657991487973
HPG,2024,2,Revenue (Bn. VND),39936268160790.0
HPG,2024,2,Attribute to parent company (Bn. VND),3319263141862.0
HPG,2024,2,Attribute to parent company YoY (%),1.2734015514923924
HPG,2024,2,Financial Income,645060096530.0
HPG,2024,2,Interest Expenses,-564134360513.0
HPG,2024,2,Net Sales,39555509827454.0
HPG,2024,2,Gross Profit,5247480489645.0
HPG,2024,2,Financial Expenses,-1065091915406.0
HPG,2024,2,General & Admin Expenses,-389417899107.0
HPG,2024,2,Operating Profit/Loss,3691521124284.0
HPG,2024,2,Net income from associated companies,0.0
HPG,2024,2,Other Income/Expenses,-163471969916.0
HPG,2024,2,Cost of Sales,-34308029337809.0
HPG,2024,2,Selling Expenses,-746509647378.0
HPG,2024,2,Sales,39936268160790.0
HPG,2024,2,Sales deductions,-380758333336.0
HPG,2024,2,Gain/(loss) from joint ventures,0.0
HPG,2024,2,Other income,205176515397.0
HPG,2024,2,Net other income/expenses,41704545481.0
HPG,2024,2,Profit before tax,3733225669765.0
HPG,2024,2,Tax For the Year,-413650951220.0
HPG,2024,2,Business income tax - current,-419294315425.0
HPG,2024,2,Business income tax - deferred,5643364205.0
HPG,2024,2,Net Profit For the Year,3319574718545.0
HPG,2024,2,Attributable to parent company,3319263141862.0
HPG,2024,2,EPS_basis,919.0
HPG,2024,1,Minority Interest,0.0
HPG,2024,1,Net Profit/Loss before tax,3261215356873.0
HPG,2024,1,Provision for credit losses,10669816792.0
HPG,2024,1,Revenue YoY (%),0.15734412048818466
HPG,2024,1,Revenue (Bn. VND),31092569628223.0
HPG,2024,1,Attribute to parent company (Bn. VND),2870588692991.0
HPG,2024,1,Attribute to parent company YoY (%),6.221656278102096
HPG,2024,1,Financial Income,751955374195.0
HPG,2024,1,Interest Expenses,-635618987620.0
HPG,2024,1,Net Sales,30852359591717.0
HPG,2024,1,Gross Profit,4153982960597.0
HPG,2024,1,Financial Expenses,-1060613282413.0
HPG,2024,1,General & Admin Expenses,-317278495246.0
HPG,2024,1,Operating Profit/Loss,2887667766458.0
HPG,2024,1,Net income from associated companies,0.0
HPG,2024,1,Other Income/Expenses,-134827877439.0
HPG,2024,1,Cost of Sales,-26698376631120.0
HPG,2024,1,Selling Expenses,-640378790675.0
HPG,2024,1,Sales,31092569628223.0
HPG,2024,1,Sales deductions,-240210036506.0
HPG,2024,1,Gain/(loss) from joint ventures,0.0
HPG,2024,1,Other income,508375467854.0
HPG,2024,1,Net other income/expenses,373547590415.0
HPG,2024,1,Profit before tax,3261215356873.0
HPG,2024,1,Tax For the Year,-392032754401.0
HPG,2024,1,Business income tax - current,-415478064702.0
HPG,2024,1,Business income tax - deferred,23445310301.0
HPG,2024,1,Net Profit For the Year,2869182602472.0
HPG,2024,1,Attributable to parent company,2870588692991.0
HPG,2024,1,EPS_basis,0.0
HPG,2023,4,Minority Interest,0.0
HPG,2023,4,Net Profit/Loss before tax,3384568877748.0
HPG,2023,4,Provision for credit losses,-149104888269.0
HPG,2023,4,Revenue YoY (%),0.33240653023885675
HPG,2023,4,Revenue (Bn. VND),34924567919473.0
HPG,2023,4,Attribute to parent company (Bn. VND),2972779359274.0
HPG,2023,4,Attribute to parent company YoY (%),2.4926974471340633
HPG,2023,4,Financial Income,732316277875.0
HPG,2023,4,Interest Expenses,-710943681004.0
HPG,2023,4,Net Sales,34383804927755.0
HPG,2023,4,Gross Profit,4471610043389.0
HPG,2023,4,Financial Expenses,-1127386435227.0
HPG,2023,4,General & Admin Expenses,-394171267892.0
HPG,2023,4,Operating Profit/Loss,3315647348962.0
HPG,2023,4,Net income from associated companies,0.0
HPG,2023,4,Other Income/Expenses,-162789302822.0
HPG,2023,4,Cost of Sales,-29912194884366.0
HPG,2023,4,Selling Expenses,-366721269183.0
HPG,2023,4,Sales,34924567919473.0
HPG,2023,4,Sales deductions,-540762991718.0
HPG,2023,4,Gain/(loss) from joint ventures,0.0
HPG,2023,4,Other income,231710831608.0
HPG,2023,4,Net other income/expenses,68921528786.0
HPG,2023,4,Profit before tax,3384568877748.0
HPG,2023,4,Tax For the Year,-415598094863.0
HPG,2023,4,Business income tax - current,-356399560815.0
HPG,2023,4,Business income tax - deferred,-59198534048.0
HPG,2023,4,Net Profit For the Year,2968970782885.0
HPG,2023,4,Attributable to parent company,2972779359274.0
HPG,2023,4,EPS_basis,0.0
HPG,2023,3,Minority Interest,0.0
HPG,2023,3,Net Profit/Loss before tax,2174230121892.0
HPG,2023,3,Provision for credit losses,15972161435.0
HPG,2023,3,Revenue YoY (%),-0.16477615472274007
HPG,2023,3,Revenue (Bn. VND),28765716456234.0
HPG,2023,3,Attribute to parent company (Bn. VND),2004745086782.0
HPG,2023,3,Attribute to parent company YoY (%),2.1299854014608592
HPG,2023,3,Financial Income,850624544181.0
HPG,2023,3,Interest Expenses,-855978191830.0
HPG,2023,3,Net Sales,28484087800597.0
HPG,2023,3,Gross Profit,3594806587004.0
HPG,2023,3,Financial Expenses,-1438378265232.0
HPG,2023,3,General & Admin Expenses,-301003551619.0
HPG,2023,3,Operating Profit/Loss,2128204982925.0
HPG,2023,3,Net income from associated companies,0.0
HPG,2023,3,Other Income/Expenses,-157199138242.0
HPG,2023,3,Cost of Sales,-24889281213593.0
HPG,2023,3,Selling Expenses,-577844331409.0
HPG,2023,3,Sales,28765716456234.0
HPG,2023,3,Sales deductions,-281628655637.0
HPG,2023,3,Gain/(loss) from joint ventures,0.0
HPG,2023,3,Other income,203224277209.0
HPG,2023,3,Net other income/expenses,46025138967.0
HPG,2023,3,Profit before tax,2174230121892.0
HPG,2023,3,Tax For the Year,-173867037560.0
HPG,2023,3,Business income tax - current,-214353855084.0
HPG,2023,3,Business income tax - deferred,40486817524.0
HPG,2023,3,Net Profit For the Year,2000363084332.0
HPG,2023,3,Attributable to parent company,2004745086782.0
HPG,2023,3,EPS_basis,0.0
HPG,2023,2,Minority Interest,0.0
HPG,2023,2,Net Profit/Loss before tax,1701886953766.0
HPG,2023,2,Provision for credit losses,-19798182146.0
HPG,2023,2,Revenue YoY (%),-0.20985075966022412
HPG,2023,2,Revenue (Bn. VND),29799498081622.0
HPG,2023,2,Attribute to parent company (Bn. VND),1460042613098.0
HPG,2023,2,Attribute to parent company YoY (%),-0.6379071193126109
HPG,2023,2,Financial Income,732942078525.0
HPG,2023,2,Interest Expenses,-1028566971432.0
HPG,2023,2,Net Sales,29496383378315.0
HPG,2023,2,Gross Profit,3194986964850.0
HPG,2023,2,Financial Expenses,-1341484846242.0
HPG,2023,2,General & Admin Expenses,-331614130813.0
HPG,2023,2,Operating Profit/Loss,1715017002029.0
HPG,2023,2,Net income from associated companies,0.0
HPG,2023,2,Other Income/Expenses,-203692775730.0
HPG,2023,2,Cost of Sales,-26301396413465.0
HPG,2023,2,Selling Expenses,-539813064291.0
HPG,2023,2,Sales,29799498081622.0
HPG,2023,2,Sales deductions,-303114703307.0
HPG,2023,2,Gain/(loss) from joint ventures,0.0
HPG,2023,2,Other income,190562727467.0
HPG,2023,2,Net other income/expenses,-13130048263.0
HPG,2023,2,Profit before tax,1701886953766.0
HPG,2023,2,Tax For the Year,-254062113973.0
HPG,2023,2,Business income tax - current,-207379564722.0
HPG,2023,2,Business income tax - deferred,-46682549251.0
HPG,2023,2,Net Profit For the Year,1447824839793.0
HPG,2023,2,Attributable to parent company,1460042613098.0
HPG,2023,2,EPS_basis,303.0
HPG,2023,1,Minority Interest,0.0
HPG,2023,1,Net Profit/Loss before tax,532042789767.0
HPG,2023,1,Provision for credit losses,-941109168744.0
HPG,2023,1,Revenue YoY (%),-0.39498607256009666
HPG,2023,1,Revenue (Bn. VND),26865449158810.0
HPG,2023,1,Attribute to parent company (Bn. VND),397497275202.0
HPG,2023,1,Attribute to parent company YoY (%),-0.9516247787628598
HPG,2023,1,Financial Income,903451916285.0
HPG,2023,1,Interest Expenses,-989588839615.0
HPG,2023,1,Net Sales,26588751786987.0
HPG,2023,1,Gross Profit,1676437100329.0
HPG,2023,1,Financial Expenses,-1330510709605.0
HPG,2023,1,General & Admin Expenses,-280501386549.0
HPG,2023,1,Operating Profit/Loss,491893455391.0
HPG,2023,1,Net income from associated companies,0.0
HPG,2023,1,Other Income/Expenses,-106326294835.0
HPG,2023,1,Cost of Sales,-24912314686658.0
HPG,2023,1,Selling Expenses,-476983465069.0
HPG,2023,1,Sales,26865449158810.0
HPG,2023,1,Sales deductions,-276697371823.0
HPG,2023,1,Gain/(loss) from joint ventures,0.0
HPG,2023,1,Other income,146475629211.0
HPG,2023,1,Net other income/expenses,40149334376.0
HPG,2023,1,Profit before tax,532042789767.0
HPG,2023,1,Tax For the Year,-148813181696.0
HPG,2023,1,Business income tax - current,-295418907438.0
HPG,2023,1,Business income tax - deferred,146605725742.0
HPG,2023,1,Net Profit For the Year,383229608071.0
HPG,2023,1,Attributable to parent company,397497275202.0
HPG,2023,1,EPS_basis,0.0
HPG,2022,4,Minority Interest,0.0
HPG,2022,4,Net Profit/Loss before tax,-2078547921756.0
HPG,2022,4,Provision for credit losses,341386215259.0
HPG,2022,4,Revenue YoY (%),-0.41814125902106003
HPG,2022,4,Revenue (Bn. VND),26211645715375.0
HPG,2022,4,Attribute to parent company (Bn. VND),-1991548498312.0
HPG,2022,4,Attribute to parent company YoY (%),-1.2681337886110435
HPG,2022,4,Financial Income,1540966414075.0
HPG,2022,4,Interest Expenses,-932651987764.0
HPG,2022,4,Net Sales,25825731843835.0
HPG,2022,4,Gross Profit,-885249943204.0
HPG,2022,4,Financial Expenses,-1688209772675.0
HPG,2022,4,General & Admin Expenses,-342729735482.0
HPG,2022,4,Operating Profit/Loss,-2091449212982.0
HPG,2022,4,Net income from associated companies,0.0
HPG,2022,4,Other Income/Expenses,-217880608832.0
HPG,2022,4,Cost of Sales,-26710981787039.0
HPG,2022,4,Selling Expenses,-716226175696.0
HPG,2022,4,Sales,26211645715375.0
HPG,2022,4,Sales deductions,-385913871540.0
HPG,2022,4,Gain/(loss) from joint ventures,0.0
HPG,2022,4,Other income,230781900058.0
HPG,2022,4,Net other income/expenses,12901291226.0
HPG,2022,4,Profit before tax,-2078547921756.0
HPG,2022,4,Tax For the Year,79780619621.0
HPG,2022,4,Business income tax - current,32459684129.0
HPG,2022,4,Business income tax - deferred,47320935492.0
HPG,2022,4,Net Profit For the Year,-1998767302135.0
HPG,2022,4,Attributable to parent company,-1991548498312.0
HPG,2022,4,EPS_basis,0.0
HPG,2022,3,Minority Interest,0.0
HPG,2022,3,Net Profit/Loss before tax,-1299955296196.0
HPG,2022,3,Provision for credit losses,137493426199.0
HPG,2022,3,Revenue YoY (%),0.0
HPG,2022,3,Revenue (Bn. VND),34440727020533.0
HPG,2022,3,Attribute to parent company (Bn. VND),-1774133616408.0
HPG,2022,3,Attribute to parent company YoY (%),0.0
HPG,2022,3,Financial Income,886166660043.0
HPG,2022,3,Interest Expenses,-836700531276.0
HPG,2022,3,Net Sales,34103341328754.0
HPG,2022,3,Gross Profit,1000727554455.0
HPG,2022,3,Financial Expenses,-2309009013940.0
HPG,2022,3,General & Admin Expenses,-294163545703.0
HPG,2022,3,Operating Profit/Loss,-1351520454161.0
HPG,2022,3,Net income from associated companies,0.0
HPG,2022,3,Other Income/Expenses,-145936403389.0
HPG,2022,3,Cost of Sales,-33102613774299.0
HPG,2022,3,Selling Expenses,-635242109016.0
HPG,2022,3,Sales,34440727020533.0
HPG,2022,3,Sales deductions,-337385691779.0
HPG,2022,3,Gain/(loss) from joint ventures,0.0
HPG,2022,3,Other income,197501561354.0
HPG,2022,3,Net other income/expenses,51565157965.0
HPG,2022,3,Profit before tax,-1299955296196.0
HPG,2022,3,Tax For the Year,-485752083843.0
HPG,2022,3,Business income tax - current,-149072645439.0
