stock_code,year,quarter,BS_110,BS_120,BS_130,BS_131,BS_132,BS_139,BS_140,BS_141,BS_149,BS_150,BS_160,BS_161,BS_169,BS_170,BS_171,BS_172,BS_179,BS_180,BS_181,BS_189,BS_210,BS_211,BS_211.1,BS_212,BS_213,BS_214,BS_219,BS_220,BS_221,BS_222,BS_223,BS_224,BS_225,BS_226,BS_227,BS_228,BS_229,BS_240,BS_241,BS_242,BS_250,BS_251,BS_252,BS_253,BS_254,BS_255,BS_259,BS_300,BS_310,BS_320,BS_321,BS_322,BS_330,BS_340,BS_350,BS_360,BS_361,BS_370,BS_371,BS_372,BS_373,BS_379,BS_400,BS_410,BS_411,BS_412,BS_413,BS_414,BS_415,BS_416,BS_420,BS_430,BS_440,BS_450,BS_500,BS_700,BS_800,CF_001,CF_002,CF_003,CF_004,CF_005,CF_006,CF_007,CF_008,CF_009,CF_010,CF_011,CF_012,CF_013,CF_014,CF_015,CF_016,CF_017,CF_018,CF_019,CF_020,CF_021,CF_022,CF_023,CF_024,CF_025,CF_026,CF_027,CF_028,CF_029,CF_030,CF_031,CF_032,CF_033,CF_034,CF_035,CF_036,CF_037,CF_038,CF_039,CF_040,CF_041,CF_042,CF_043,CF_044,CF_045,IS_001,IS_002,IS_003,IS_004,IS_005,IS_006,IS_007,IS_008,IS_009,IS_010,IS_011,IS_012,IS_013,IS_014,IS_015,IS_016,IS_017,IS_018,IS_019,IS_020,IS_021,IS_022,IS_022.1,IS_023,IS_024,IS_030
LPB,2024,2,2199290.0,8647999.0,56075546.0,55675546.0,456977.0,-56977.0,275572.0,275572.0,0.0,0.0,313166615.0,317394669.0,-4228054.0,51287574.0,51287574.0,0.0,0.0,21796.0,21961.0,-165.0,548808.0,0.0,0.0,0.0,0.0,548808.0,0.0,2390962.0,1564408.0,3397886.0,-1833478.0,0.0,0.0,0.0,826554.0,1053116.0,-226562.0,0.0,0.0,0.0,7968780.0,1277269.0,6078404.0,0.0,620543.0,0.0,-7436.0,442582942.0,92953.0,55667404.0,54882345.0,785059.0,288097945.0,1272649.0,0.0,48844801.0,449643156.0,10269487.0,7083729.0,0.0,3185758.0,0.0,404245239.0,25576221.0,25576164.0,0.0,57.0,0.0,0.0,0.0,3696036.0,0.0,0.0,9065446.0,38337703.0,0.0,442582942.0,5865598.0,-4807060.0,861485.0,121498.0,-27790.0,240203.0,-1038105.0,-578016.0,637813.0,-300000.0,-8009152.0,0.0,-9708156.0,-122206.0,-106929.0,-996207.0,-187756.0,26103480.0,6346861.0,0.0,638218.0,-542557.0,-241678.0,13511731.0,-465284.0,98.0,-2194.0,0.0,0.0,0.0,-200090.0,0.0,12007.0,-655463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12856268.0,55666567.0,0.0,68522835.0,8117566.0,-4472934.0,3644632.0000000005,959068.0,-92678.0,866390.0,44390.99999999999,21084.0,-143.0,303003.0,-57644.0,245359.0,12007.0,-1246838.0,3586882.0,-554423.0,3032459.0,-610817.0,0.0,-610817.0,2421642.0,0.0,2421642.0,2744.9999999999995,0.0,4833720.0
LPB,2024,3,1769880.0,7490028.0,63644983.0,63544983.0,156977.0,-56977.0,481090.0,481090.0,0.0,175385.0,314910347.0,319770412.0,-4860065.0,54269859.0,54269859.0,0.0,0.0,0.0,0.0,0.0,548808.0,0.0,0.0,0.0,0.0,548808.0,0.0,2504342.0,1536542.0,3397690.0,-1861148.0,0.0,0.0,0.0,967800.0,1201362.0,-233562.0,0.0,0.0,0.0,10009936.0,1494113.0,7830745.0,0.0,692551.0,0.0,-7473.0,455804658.0,1980074.0,84881858.0,82144873.0,2736985.0,271302521.0,0.0,0.0,47322651.0,490368962.0,9649070.0,7384162.0,0.0,2264908.0,0.0,415136174.0,25576221.0,25576164.0,0.0,57.0,0.0,0.0,0.0,3696036.0,0.0,0.0,11396227.0,40668484.0,0.0,455804658.0,6599967.0,-4340436.0,1011304.0,207515.0,-36688.0,123130.0,-1446765.0,-604121.0,1513906.0,300000.0,-5187804.0,-175385.0,-2353782.0,0.0,-189568.0,1887120.0,29214453.0,-16795425.0,-1522149.0,0.0,-1272648.0,-1010267.0,-21289.0,4387162.0,-148049.0,19545.0,-21602.0,0.0,0.0,0.0,0.0,0.0,45000.0,-105106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4282056.0,68522835.0,0.0,72804891.0,8451851.0,-4673954.0,3777897.0,1109494.0,-93379.0,1016115.0,98757.00000000001,12231.0,-97.0,181780.0,-62795.0,118985.0,45000.0,-1537539.9999999998,3531348.0,-631846.0,2899502.0,-568721.0,0.0,-568721.0,2330781.0,0.0,2330781.0,898.0,0.0,5068888.0
MBB,2015,0,1235658.0,8181894.0,28658950.0,17784947.0,11143003.0,-269000.0,3469067.0,3614309.0,-145242.0,96437.0,119372248.0,121348630.0,-1976382.0,46760198.0,39513026.0,8070136.0,-822964.0,0.0,0.0,0.0,1606122.0,0.0,362470.0,0.0,362470.0,1464944.0,-221292.0,1931689.0,731085.0,1820179.0,-1089094.0,0.0,0.0,0.0,1200604.0,1574714.0,-374110.0,298451.0,301988.0,-3537.0,9431279.0,5657166.0,2865221.0,1805.0,1121905.0,0.0,-214818.0,221041993.0,1411502.0,7509486.0,3483599.0,4025887.0,181565384.0,0.0,317958.0,2450058.0,200763874.0,4604554.0,1786044.0,0.0,2818510.0,0.0,197858942.0,16718524.0,16000000.0,0.0,718524.0,0.0,0.0,0.0,2241691.0,0.0,0.0,3633134.0,23183051.0,589702.0,221041993.0,14186748.0,-6347968.0,543839.0,384083.0,-1366483.0,458775.0,-1914621.0,-834392.0,5109981.0,-1526544.0,8661450.0,-91051.0,-20779624.0,-2196440.0,-1374738.0,1411502.0,2905311.0,13956877.0,450000.0,93170.0,0.0,-4004187.0,-168288.0,2447419.0,-287133.0,0.0,-10459.0,-37905.0,0.0,0.0,-194722.0,0.0,91679.0,-438540.0,4438347.0,0.0,0.0,-578414.0,0.0,0.0,3859933.0,5868812.0,20133554.0,0.0,26002366.0,13537628.0,-6219098.0,7318530.0,1527970.0,-984132.0,543838.0,159048.0,134034.0,0.0,611262.0,-86523.0,524739.0,91679.0,-3449129.0,5322739.0,-2102068.0,3220671.0,-707398.0,-1139.0,-708537.0,2512134.0,-16141.0,2495993.0,1902.0,0.0,8771868.0
MBB,2015,1,1046718.0,7510438.0,12957227.0,6803895.0,6595832.0,-442500.0,12844036.0,12926698.0,-82662.0,0.0,97826006.0,100020120.0,-2194114.0,52973710.0,46668389.0,6856510.0,-551189.0,0.0,0.0,0.0,1504761.0,0.0,362051.0,0.0,362051.0,1323852.0,-181142.0,1648168.0,742275.0,1667793.0,-925518.0,0.0,0.0,0.0,905893.0,1226657.0,-320764.0,271907.0,273170.0,-1263.0,8577556.0,4711053.0,3104161.0,2944.0,920682.0,0.0,-161284.0,197160527.0,0.0,10756229.0,5455564.0,5300665.0,162488417.0,15055.0,214508.0,2145458.0,186375896.0,3814149.0,1724325.0,0.0,2089824.0,0.0,179433816.0,11932358.0,11593938.0,0.0,338420.0,0.0,0.0,0.0,1852216.0,0.0,0.0,3355003.0,17139577.0,587134.0,197160527.0,3999629.0,-1778745.0,111427.0,0.0,-240726.0,97017.0,-469816.0,-155518.0,1616685.0,240557.0,-5592676.0,5387.0,548886.0,-803084.0,-223392.0,0.0,6152054.0,-5120090.0,145400.0,-10280.0,15055.0,-4842985.0,-46732.0,-7915215.0,-70057.0,278594.0,0.0,0.0,0.0,0.0,-53211.0,0.0,7184.0,162510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7752705.0,20133554.0,0.0,12380849.0,3589449.0,-1588156.0000000002,2001293.0,184249.0,-72822.0,111427.0,32545.000000000004,20782.999999999996,0.0,108030.0,0.0,108030.0,7184.0,-721080.0,1560182.0,-762815.0,797367.0,-176985.0,0.0,-176985.0,620382.0,-476.0,619906.0,0.0,0.0,2281262.0
MBB,2015,2,1138546.0,3064495.0,19157519.0,11850464.0,7581378.0,-274323.0,10799124.0,10901703.0,-102579.0,5371.0,109039169.0,110847894.0,-1808725.0,50107117.0,42759839.0,7912910.0,-565632.0,0.0,0.0,0.0,1490115.0,0.0,357111.0,0.0,357111.0,1346246.0,-213242.0,1878030.0,705308.0,1683767.0,-978459.0,0.0,0.0,0.0,1172722.0,1505812.0,-333090.0,119241.0,121261.0,-2020.0,7610739.0,4349880.0,2687006.0,1806.0,746930.0,0.0,-174883.0,204409466.0,0.0,7695968.0,4055951.0,3640017.0,171116285.0,0.0,192913.0,2546458.0,189247592.0,4490040.0,1888763.0,0.0,2601277.0,0.0,186041664.0,11932359.0,11593938.0,338421.0,0.0,0.0,0.0,0.0,2352494.0,-19382.0,0.0,3500258.0,18367802.0,602073.0,204409466.0,3814428.0,-1348257.0,127990.0,60105.0,-311207.0,190887.0,-399292.0,-172528.0,1962126.0,2839157.0,9351580.0,-5371.0,-10827774.0,-953333.0,692801.0,0.0,-3060260.0,8627868.0,401000.0,-21595.0,-15055.0,272425.0,-7727.0,9255842.0,-19169.0,-278237.0,0.0,0.0,0.0,0.0,-17455.0,0.0,52229.0,-262632.0,0.0,0.0,0.0,-1620.0,0.0,0.0,-1620.0,8991590.0,12380849.0,0.0,21372439.0,3397274.0,-1512695.0,1884579.0,188505.0,-60515.0,127990.00000000001,7817.999999999999,-2854.0,0.0,254082.0,-46680.0,207402.0,52229.0,-821828.0,1455336.0,-424686.0,1030649.9999999999,-211361.0,-1139.0,-212500.0,818150.0,476.0,818626.0,0.0,0.0,2277164.0
MBB,2015,3,1156606.0,1530310.0,30179323.0,21266214.0,9189932.0,-276823.0,10631276.0,10732408.0,-101132.0,113251.0,111932445.0,113700949.0,-1768504.0,40738266.0,33299972.0,8154183.0,-715889.0,0.0,0.0,0.0,1565080.0,0.0,357494.0,0.0,357494.0,1427027.0,-219441.0,1554222.0,670239.0,1700954.0,-1030715.0,0.0,0.0,0.0,883983.0,1229236.0,-345253.0,270391.0,273170.0,-2779.0,8306556.0,4018029.0,3156589.0,1806.0,1290515.0,0.0,-160383.0,207977726.0,0.0,3866798.0,1168512.0,2698286.0,174525648.0,0.0,280597.0,2545430.0,185085271.0,4018721.0,1770743.0,0.0,2247978.0,0.0,185237194.0,16718523.0,16000000.0,0.0,718523.0,0.0,0.0,0.0,2324044.0,0.0,0.0,3103589.0,22146156.0,594376.0,207977726.0,1581587.0,-1657341.0,202478.0,0.0,-336052.0,82356.0,-159605.0,-200283.0,-280718.0,-2432148.0,5358454.0,-107881.0,-2853055.0,-476288.0,-384283.0,0.0,-3829171.0,3409363.0,-1028.0,79383.0,0.0,687776.0,-180193.0,-1009789.0,-17380.0,280501.0,0.0,0.0,0.0,0.0,-81162.0,0.0,16624.0,198583.0,4438348.0,0.0,0.0,-580543.0,0.0,0.0,3857805.0,3046599.0,21372439.0,0.0,24419038.0,3130201.0,-1539320.0,1590881.0,294037.0,-91559.0,202478.0,59222.0,71851.0,0.0,99908.0,0.0,99908.0,16624.0,-803701.0,1237263.0,-512308.0,724955.0,-153701.0,0.0,-153701.0,571254.0,31835.0,603089.0,0.0,0.0,2040963.9999999998
MBB,2015,4,1235658.0,8181894.0,28658950.0,17784947.0,11143003.0,-269000.0,3469067.0,3614309.0,-145242.0,96437.0,119372248.0,121348630.0,-1976382.0,46760198.0,39513026.0,8070136.0,-822964.0,0.0,0.0,0.0,1606122.0,0.0,362470.0,0.0,362470.0,1464944.0,-221292.0,1931689.0,731085.0,1820179.0,-1089094.0,0.0,0.0,0.0,1200604.0,1574714.0,-374110.0,298451.0,301988.0,-3537.0,9431279.0,5657166.0,2865221.0,1806.0,1121904.0,0.0,-214818.0,221041993.0,1411502.0,7509486.0,3483599.0,4025887.0,181565384.0,0.0,317958.0,2450058.0,200763874.0,4604554.0,1786044.0,0.0,2818510.0,0.0,197858942.0,16718524.0,16000000.0,0.0,718524.0,0.0,0.0,0.0,2241691.0,0.0,0.0,3633134.0,22593349.0,589702.0,221041993.0,4791104.0,-1563625.0,101944.0,0.0,-478498.0,88515.0,-885908.0,-306063.0,1811888.0,-2174110.0,-455908.0,16814.0,-7647681.0,36265.0,-1459864.0,1411502.0,3642688.0,7039736.0,-95372.0,45662.0,0.0,-121403.0,66364.0,2116581.0,-180527.0,-291317.0,0.0,-37905.0,0.0,0.0,-42894.0,0.0,15642.0,-537001.0,-1.0,0.0,0.0,3749.0,0.0,0.0,3748.0,1583328.0,24419038.0,0.0,26002366.0,3420705.0,-1578927.0,1841778.0,861179.0,-759236.0,101943.0,59462.99999999999,28885.0,0.0,109400.0,0.0,109400.0,15642.0,-1102522.0,1054589.0,-402259.0,652330.0,-165352.0,0.0,-165352.0,486978.0,-38528.0,448450.0,0.0,0.0,2157111.0
MBB,2016,0,1519952.0,10002478.0,26952799.0,12885093.0,14263922.0,-196216.0,925995.0,1060665.0,-134670.0,53419.0,148687389.0,150737702.0,-2050313.0,53285920.0,46225522.0,8681353.0,-1620955.0,0.0,0.0,0.0,842259.0,0.0,108761.0,0.0,108761.0,866557.0,-133059.0,2457844.0,1514214.0,2852268.0,-1338054.0,0.0,0.0,0.0,943630.0,1404148.0,-460518.0,149175.0,155728.0,-6553.0,11381270.0,7401546.0,2929142.0,1641.0,1556606.0,84835.0,-507665.0,256258500.0,0.0,24712976.0,12836651.0,11876325.0,194812397.0,0.0,258170.0,2366953.0,246863472.0,7519558.0,2345611.0,0.0,5173947.0,0.0,229670054.0,17955606.0,17127409.0,0.0,828197.0,0.0,0.0,0.0,2697000.0,0.0,0.0,4699337.0,26588446.0,1236503.0,256258500.0,15491948.0,-7041749.0,682640.0,301534.0,-1538408.0,508786.0,-2210107.0,-736336.0,5458308.0,-3479239.0,-4194635.0,43018.0,-29288584.0,-1474413.0,-1341016.0,-1411502.0,17135490.0,13247013.0,-83105.0,-59788.0,0.0,2105472.0,-165843.0,-3508824.0,-560725.0,289677.0,0.0,0.0,0.0,0.0,0.0,587075.0,61686.0,377713.0,0.0,0.0,0.0,-22185.0,0.0,0.0,-22185.0,-3153296.0,26002366.0,0.0,22849070.0,15552477.0,-7573533.0,7978944.0,1297890.0,-615250.0,682640.0,113354.0,101443.0,0.0,1019373.0,-142554.0,876819.0,102157.0,-4174668.0,5680689.0,-2030104.0,3650585.0,-766870.0,-164.0,-767034.0,2883551.0,28252.0,2911803.0,1706.0,0.0,9855357.0
MBB,2016,1,1303429.0,7179360.0,31443729.0,15732914.0,15906815.0,-196000.0,812005.0,817031.0,-5026.0,28463.0,122226493.0,124362917.0,-2136424.0,52710015.0,43386097.0,10710776.0,-1386858.0,0.0,0.0,0.0,1417084.0,0.0,362470.0,0.0,362470.0,1203039.0,-148425.0,1686763.0,776257.0,1913564.0,-1137307.0,0.0,0.0,0.0,910506.0,1302187.0,-391681.0,298451.0,301988.0,-3537.0,9664710.0,6058896.0,2503376.0,1805.0,1412577.0,0.0,-311944.0,228770502.0,0.0,16190771.0,7231719.0,8959052.0,180515904.0,0.0,295839.0,2517007.0,215710292.0,5252851.0,1814233.0,0.0,3438618.0,0.0,204772372.0,17140014.0,16311818.0,0.0,828196.0,0.0,0.0,0.0,2254780.0,0.0,0.0,4012106.0,23406900.0,591230.0,228770502.0,3802556.0,-1675433.0,118252.0,0.0,-403126.0,107634.0,-519720.0,-18876.0,1693127.0,-6776764.0,-3268922.0,67973.0,-3014287.0,49885.0,-692495.0,-1411502.0,8681286.0,-1049480.0,66948.0,-22119.0,0.0,291415.0,-29402.0,-5414337.0,-137338.0,341719.0,0.0,0.0,0.0,-28817.0,0.0,261906.0,4131.0,441601.0,421491.0,0.0,0.0,-992.0,0.0,0.0,420499.0,-4552237.0,26002367.0,0.0,21450130.0,3471723.0,-1703622.0,1768101.0,179041.0,-60789.0,118252.0,24985.0,11189.0,0.0,117154.0,0.0,117154.0,4131.0,-922057.0,1121755.0,-239426.0,882329.0,-175554.0,0.0,-175554.0,706775.0,-1618.0,705157.0,0.0,0.0,2043811.9999999998
MBB,2016,2,1585783.0,4133283.0,28565208.0,13486921.0,15274287.0,-196000.0,429586.0,552078.0,-122492.0,38936.0,139478313.0,141530024.0,-2051711.0,52346459.0,43054687.0,10739652.0,-1447880.0,0.0,0.0,0.0,1271337.0,0.0,374192.0,0.0,374192.0,1025546.0,-128401.0,1652834.0,755263.0,1943875.0,-1188612.0,0.0,0.0,0.0,897571.0,1306541.0,-408970.0,251426.0,256471.0,-5045.0,9368336.0,5680628.0,2646138.0,1805.0,1341393.0,84835.0,-301628.0,239121501.0,0.0,15419135.0,6130773.0,9288362.0,190490807.0,0.0,311412.0,2271058.0,223911547.0,6007552.0,2200709.0,0.0,3806843.0,0.0,214499964.0,17140015.0,16311818.0,0.0,828197.0,0.0,0.0,0.0,2745515.0,-6678.0,0.0,4151473.0,24621537.0,591212.0,239121501.0,3632737.0,-1525197.0,160998.0,-252901.0,-274124.0,132313.0,-382627.0,-173650.0,1317549.0,2807529.0,2092410.0,-10472.0,-17066619.0,-422930.0,740763.0,0.0,-839637.0,9974903.0,-245948.0,15573.0,0.0,320372.0,-27194.0,-1343701.0,-24025.0,-314616.0,0.0,0.0,0.0,28817.0,0.0,140467.0,51188.0,-118169.0,-421491.0,0.0,0.0,-1865.0,0.0,0.0,-423356.0,-1885226.0,21450130.0,0.0,19564904.0,3741095.0,-1883890.0,1857205.0,237427.99999999997,-76429.99999999999,160998.0,1788.0,-52799.0,0.0,193662.0,-31376.0,162286.0,80303.0,-887160.0,1322621.0,-342740.0,979880.9999999999,-178220.0,0.0,-178220.0,801661.0,-2399.0000000000005,799262.0,0.0,0.0,2209781.0
MBB,2016,3,1422418.0,6587729.0,24932083.0,12660385.0,12467914.0,-196216.0,422405.0,540722.0,-118317.0,0.0,143303849.0,145585341.0,-2281492.0,50011068.0,41881157.0,9676174.0,-1546263.0,0.0,0.0,0.0,1578061.0,0.0,374193.0,0.0,374193.0,1329269.0,-125401.0,2297368.0,1389374.0,2638242.0,-1248868.0,0.0,0.0,0.0,907994.0,1346967.0,-438973.0,252560.0,258359.0,-5799.0,9009463.0,4730749.0,3181332.0,1641.0,1392564.0,84835.0,-296823.0,239817004.0,0.0,17938110.0,11081727.0,6856383.0,186788644.0,874.0,289190.0,2369808.0,225324736.0,6696140.0,2222855.0,0.0,4473285.0,0.0,214082766.0,17140015.0,16311818.0,0.0,828197.0,0.0,0.0,0.0,2717727.0,0.0,0.0,4832797.0,25734238.0,1043699.0,239817004.0,3552876.0,-1970538.0,179967.0,0.0,-542545.0,149674.0,-317522.0,-192393.0,1280168.0,1842558.0,3408021.0,38935.0,-4155806.0,-189505.0,1257048.0,0.0,2586976.0,-3702164.0,98750.0,-22222.0,874.0,973331.0,-29548.0,3387416.0,-746311.0,310346.0,0.0,0.0,14811.0,0.0,-278421.0,0.0,30987.0,-668588.0,0.0,0.0,0.0,-993.0,0.0,0.0,-993.0,2717835.0,19564904.0,0.0,22282739.0,4091465.0,-2020466.0,2070999.0,281394.0,-101427.0,179967.0,14256.0,145048.0,0.0,135802.0,0.0,135802.0,1872.0,-1075937.0,1472007.0,-545765.0,926242.0,-191388.0,-164.0,-191552.0,734690.0,22378.0,757068.0,0.0,0.0,2547943.9999999995
MBB,2016,4,1519952.0,10002478.0,26952799.0,12885093.0,14263922.0,-196216.0,925995.0,1060665.0,-134670.0,53419.0,148687389.0,150737702.0,-2050313.0,53285920.0,46225522.0,8681353.0,-1620955.0,0.0,0.0,0.0,842259.0,0.0,108761.0,0.0,108761.0,866557.0,-133059.0,2457844.0,1514214.0,2852268.0,-1338054.0,0.0,0.0,0.0,943630.0,1404148.0,-460518.0,149175.0,155728.0,-6553.0,11381270.0,7401547.0,2929142.0,1640.0,1556606.0,84835.0,-507665.0,256258500.0,0.0,24712976.0,12836651.0,11876325.0,194812397.0,0.0,258170.0,2366953.0,246863472.0,7519558.0,2345611.0,0.0,5173947.0,0.0,229670054.0,17955606.0,17127409.0,0.0,828197.0,0.0,0.0,0.0,2697000.0,0.0,0.0,4699337.0,26588446.0,1236503.0,256258500.0,4503779.0,-1870581.0,223423.0,0.0,-318613.0,119165.0,-990238.0,-351417.0,1167464.0,-1352562.0,-6426144.0,-53418.0,-5051872.0,-911863.0,-2646332.0,0.0,6706865.0,8023754.0,-2855.0,-31020.0,-874.0,520353.0,-79699.0,-138203.0,346949.0,-47772.0,0.0,0.0,0.0,-14811.0,0.0,463123.0,-24620.0,722869.0,0.0,0.0,0.0,-18335.0,0.0,0.0,-18335.0,566331.0,22282739.0,0.0,22849070.0,4248194.0,-1965555.0,2282639.0,600027.0,-376604.0,223423.0,72325.0,-1995.0,0.0,461577.0,0.0,461577.0,15851.0,-1289514.0,1764306.0,-902173.0,862133.0,-221708.0,0.0,-221708.0,640425.0,-54647.0,585778.0,0.0,0.0,3053820.0
MBB,2017,0,1842032.0,6683682.0,53497402.0,38765361.0,14928041.0,-196000.0,2804525.0,2839964.0,-35439.0,121592.0,182062458.0,184188142.0,-2125684.0,50677071.0,43091877.0,7945077.0,-359883.0,0.0,0.0,0.0,984562.0,0.0,50061.0,0.0,50061.0,1064147.0,-129646.0,2604460.0,1586633.0,3083031.0,-1496398.0,0.0,0.0,0.0,1017827.0,1602987.0,-585160.0,92783.0,100296.0,-7513.0,12507261.0,8973940.0,2840641.0,1436.0,1616961.0,75409.0,-925717.0,313877828.0,1847879.0,46101157.0,36212214.0,9888943.0,220176022.0,0.0,297000.0,6022222.0,320545437.0,9832378.0,2755868.0,0.0,7076510.0,0.0,284276658.0,18983251.0,18155054.0,0.0,828197.0,0.0,0.0,0.0,3209154.0,0.0,0.0,5977328.0,29601170.0,1431437.0,313877828.0,19964527.0,-8246817.0,1130676.0,233337.0,-1882694.0,779399.0,-3254598.0,-980880.0,7742950.0,157328.0,2090622.0,-68173.0,-33450440.0,-4021459.0,-1460837.0,1847879.0,21388181.0,25363625.0,3655269.0,38830.0,0.0,889684.0,-170753.0,24002706.0,-502937.0,100127.0,0.0,0.0,0.0,0.0,-6539.0,-197590.0,1192450.0,585511.0,171275.0,0.0,0.0,-1054493.0,0.0,0.0,-883218.0,23704999.0,22849070.0,0.0,46554069.0,19876026.0,-8657074.0,11218952.0,3222839.0,-2092163.0,1130676.0,201772.0,144445.0,0.0,1633022.0,-523948.0,1109074.0,62157.0,-5999239.0,7867837.0,-3252111.0,4615726.0,-1125106.0,-205.0,-1125311.0,3490415.0,29212.0,3519627.0,1953.0,0.0,13867076.0
MBB,2017,1,1731185.0,7060582.0,21418978.0,9898185.0,11716793.0,-196000.0,685908.0,829719.0,-143811.0,18169.0,149349878.0,151381169.0,-2031291.0,55036914.0,47345830.0,9541965.0,-1850881.0,0.0,0.0,0.0,929109.0,0.0,0.0,0.0,0.0,958895.0,-138547.0,2508625.0,1580543.0,2985766.0,-1405223.0,0.0,0.0,0.0,928082.0,1409259.0,-481177.0,148421.0,155728.0,-7307.0,11178239.0,7622112.0,2626060.0,1641.0,1555460.0,75409.0,-627034.0,250066008.0,1034395.0,30355543.0,16088097.0,14267446.0,182410148.0,0.0,237548.0,2622538.0,247015715.0,7098679.0,2053717.0,0.0,5044962.0,0.0,223758851.0,17955606.0,17127409.0,0.0,828197.0,0.0,0.0,0.0,2670812.0,0.0,0.0,4435016.0,26307157.0,1245723.0,250066008.0,4758526.0,-2340728.0,232666.0,0.0,-455204.0,123303.0,-834196.0,-63001.0,1299757.0,4105583.0,-1749975.0,35250.0,-643464.0,-127.0,-218850.0,1034395.0,5642568.0,-12402250.0,255585.0,-20622.0,0.0,-200674.0,-38143.0,-2900967.0,-140542.0,54.0,0.0,0.0,754.0,0.0,-92339.0,0.0,5441.0,-226632.0,0.0,0.0,0.0,-1031519.0,0.0,0.0,-1031519.0,-4159118.0,22849070.0,0.0,18689952.0,4455444.0,-2048832.0,2406612.0,615559.0,-382893.0,232666.0,30258.0,82483.0,0.0,144265.0,0.0,144265.0,5440.0,-1210618.0,1691106.0,-579164.0,1111942.0,-222283.0,0.0,-222283.0,889659.0,0.0,889659.0,0.0,0.0,2901724.0
MBB,2017,2,1937989.0,3544632.0,27860139.0,22980731.0,5075408.0,-196000.0,743835.0,820240.0,-76405.0,33376.0,170396706.0,172677969.0,-2281263.0,55280998.0,46287040.0,10261681.0,-1267723.0,0.0,0.0,0.0,1074338.0,0.0,49766.0,0.0,49766.0,1151862.0,-127290.0,2624462.0,1577688.0,3044089.0,-1466401.0,0.0,0.0,0.0,1046774.0,1564566.0,-517792.0,112589.0,120650.0,-8061.0,12635686.0,8761764.0,2910037.0,1436.0,1661964.0,75409.0,-699515.0,276244750.0,1438828.0,32639222.0,22277078.0,10362144.0,203309909.0,0.0,259614.0,2758538.0,273045333.0,8529496.0,2151084.0,0.0,6378412.0,0.0,248935607.0,17955606.0,17127409.0,0.0,828197.0,0.0,0.0,0.0,3329087.0,0.0,0.0,4762508.0,27309143.0,1261942.0,276244750.0,4520169.0,-1974823.0,428463.0,206797.0,-441793.0,185645.0,-668962.0,-224748.0,2030748.0,5989072.0,368912.0,-15207.0,-21296803.0,-1224665.0,-1211667.0,404433.0,2283678.0,20899762.0,136000.0,22066.0,0.0,1089721.0,-8214.0,9467836.0,-213730.0,-1342.0,0.0,0.0,-754.0,0.0,-134951.0,980.0,27219.0,-322578.0,0.0,0.0,0.0,-3812.0,0.0,0.0,-3812.0,9141446.0,18689952.0,0.0,27831398.0,4804146.0,-2072192.0,2731954.0,955072.0,-526609.0,428463.0,23655.999999999996,40484.0,0.0,345485.0,-118681.99999999999,226803.0,27220.0,-1323548.0000000002,2155032.0,-742639.0,1412393.0,-304270.0,-205.0,-304475.0,1107918.0,-33144.0,1074774.0,0.0,0.0,3478580.0
MBB,2017,3,2052251.0,7411959.0,36696708.0,31042670.0,5850038.0,-196000.0,706974.0,728399.0,-21425.0,78135.0,174206750.0,176245057.0,-2038307.0,52718111.0,42723471.0,11151975.0,-1157335.0,0.0,0.0,0.0,1470435.0,0.0,0.0,0.0,0.0,1550791.0,-130122.0,2573037.0,1542490.0,3064748.0,-1522258.0,0.0,0.0,0.0,1030547.0,1580228.0,-549681.0,111835.0,120650.0,-8815.0,13916525.0,9860279.0,3378772.0,1436.0,1362113.0,75409.0,-686075.0,291942720.0,150742.0,38487574.0,24983353.0,13504221.0,211578250.0,0.0,273486.0,4117600.0,293095226.0,8871548.0,2582826.0,0.0,6288722.0,0.0,263479200.0,17955606.0,17127409.0,0.0,828197.0,0.0,0.0,0.0,3312011.0,0.0,0.0,5916022.0,28463520.0,1279881.0,291942720.0,4628332.0,-1830356.0,374820.0,0.0,-525710.0,272719.0,-444170.0,-254599.0,1065857.0,-122318.0,2744758.0,-44759.0,-3567083.0,200672.0,-837156.0,-1288086.0,5848352.0,8268343.0,1359062.0,13872.0,0.0,-226949.0,-253161.0,13161404.0,-3264.0,1342.0,0.0,0.0,754.0,0.0,-397949.0,-980.0,24483.0,-375614.0,0.0,0.0,0.0,-110309.0,0.0,0.0,-110309.0,12675481.0,27831398.0,0.0,40506879.0,5097069.0,-2262098.0,2834971.0,936355.0,-561531.0,374824.0,82329.0,42790.99999999999,0.0,272318.0,0.0,272318.0,24482.0,-1539641.0,2092074.0,-614317.0,1477757.0,-283101.0,0.0,-283101.0,1194656.0,0.0,1194656.0,0.0,0.0,3631715.0
