stock_code,year,quarter,Bank_TM_12,Bank_TM_121,Bank_TM_122,Bank_TM_123,Bank_TM_124,Bank_TM_125,Bank_TM_13,Bank_TM_130,Bank_TM_131,Bank_TM_132,Bank_TM_133,Bank_TM_134,Bank_TM_17,Bank_TM_2,Bank_TM_28,Bank_TM_29,Bank_TM_30,Bank_TM_31,Bank_TM_32,Bank_TM_33,Bank_TM_34,Bank_TM_35,Bank_TM_36,Bank_TM_38,Bank_TM_39,Bank_TM_40,Bank_TM_45,Bank_TM_46,Bank_TM_55,Bank_TM_58,Bank_TM_61,Bank_TM_62,Bank_TM_63,Bank_TM_64,Bank_TM_66,Bank_TM_67,Bank_TM_68,Bank_TM_69,Bank_TM_70,Bank_TM_72,Bank_TM_73,Bank_TM_74,Bank_TM_8,Bank_TM_85,Bank_TM_86,Bank_TM_87,Bank_TM_88,Bank_TM_89,Bank_TM_90,Corp_TM_114,Corp_TM_115,Corp_TM_116,Corp_TM_134,Corp_TM_135,Corp_TM_136,Corp_TM_137,Corp_TM_144,Corp_TM_20,Corp_TM_23,Corp_TM_24,Corp_TM_25,Corp_TM_26,Corp_TM_27,Corp_TM_7,Sec_TM_100,Sec_TM_101,Sec_TM_102,Sec_TM_108,Sec_TM_109,Sec_TM_110,Sec_TM_246,Sec_TM_371,Sec_TM_413,Share_TM_1,Share_TM_2,Share_TM_3,Share_TM_4,Share_TM_5,Share_TM_6
LAS,2021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2878657.498259,26852.15494,0.0,7120.392869,0.0,1411.14,0.0,11369.903322,615961.394133,186976.119815,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,222.157682,18087.530294,0.0,0.0,0.0,0.0
LAS,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785099.716473,0.0,0.0,15.428661,0.0,0.0,0.0,2116.889425,293788.73563,84334.887213,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,32043.338663,0.0,0.0,0.0,0.0,0.0
LAS,2021,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876577.747905,0.0,0.0,336.231285,0.0,0.0,0.0,2379.463939,443195.209732,38918.940918,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,133.567746,18367.906501,0.0,0.0,0.0,0.0
LAS,2021,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365883.576134,0.0,0.0,5714.825617,1084.89,0.0,0.0,3477.53921,497697.096625,175097.254367,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,98.183082,19017.410234,0.0,0.0,0.0,0.0
LAS,2021,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877948.612687,0.0,0.0,1297.680856,0.0,0.0,0.0,3396.010748,615961.394133,186976.119815,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,222.157682,18087.530294,0.0,0.0,0.0,0.0
LAS,2022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3235459.11437,31542.621944,0.0,11017.17239,0.0,1230.325,0.0,18406.159839,613661.392637,345642.490523,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,92.302071,45677.852382,0.0,0.0,0.0,0.0
LAS,2022,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095856.585754,0.0,0.0,4860.64862,0.0,0.0,0.0,5218.530992,628629.92467,77074.150072,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,156.943632,16661.846494,0.0,0.0,0.0,0.0
LAS,2022,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784564.308695,13494.384022,0.0,2536.315341,42.8,326.25,0.0,3077.201385,516708.601235,210225.245405,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,17.999462,27369.046913,0.0,0.0,0.0,0.0
LAS,2022,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616551.208297,0.0,0.0,4474.318499,0.0,0.0,0.0,2682.04084,623284.131894,206938.039328,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,77.260342,37756.044944,0.0,0.0,0.0,0.0
LAS,2022,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756535.249546,0.0,0.0,69.061928,0.0,0.0,0.0,7428.386622,613661.392637,345642.490523,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,92.302071,45677.852382,0.0,0.0,0.0,0.0
LAS,2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3538061.738946,29812.524072,0.0,13523.806372,0.0,796.63,0.0,17434.200284,421681.978716,466855.181581,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,106.119041,22539.042878,0.0,0.0,0.0,0.0
LAS,2023,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253254.188243,0.0,0.0,13.25359,0.0,0.0,0.0,8480.428885,387037.793064,102530.425258,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2.436034,30662.005917,0.0,0.0,0.0,0.0
LAS,2023,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883196.417362,14336.0207,0.0,2269.425464,0.0,796.63,0.0,3050.550583,307264.057202,139733.934306,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,10.811938,22803.329468,0.0,0.0,0.0,0.0
LAS,2023,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843183.521389,0.0,0.0,893.250185,0.0,0.0,0.0,2536.300695,439089.783377,71111.320694,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,74.314496,19634.625769,0.0,0.0,0.0,0.0
LAS,2023,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573904.115324,0.0,0.0,10891.001711,0.0,0.0,0.0,3106.081911,421681.978716,466855.181581,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,99.267861,22545.894058,0.0,0.0,0.0,0.0
LAS,2024,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491856.548208,0.0,0.0,6272.253576,0.0,0.0,0.0,3526.384871,291785.066225,105382.734959,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,15.173401,44570.024929,0.0,0.0,0.0,0.0
LAS,2024,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624513.254547,10630.467719,0.0,9931.582755,0.0,435.0,0.0,2574.443041,367949.799731,389256.33196,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,21.520275,23222.328668,0.0,0.0,0.0,0.0
LAS,2024,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845801.003849,0.0,0.0,3298.115637,0.0,253.141,0.0,4032.233896,456990.497127,223234.218878,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,31.345083,20530.834164,0.0,0.0,0.0,0.0
LHC,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418164.804812,0.0,0.0,1213.350643,0.0,0.0,0.0,403.755559,7051.378739,11214.840302,1822.710555,0.0,0.0,0.0,0.0,,,,,,,,,,1217.731043,16310.798064,0.0,0.0,0.0,0.0
LHC,2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79650.985159,0.0,0.0,341.110879,0.0,0.0,0.0,103.031297,11077.614633,16083.394477,2022.950199,0.0,0.0,0.0,5500.0,,,,,,,,,,259.800643,6048.672676,0.0,0.0,0.0,0.0
LHC,2015,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117873.855972,0.0,0.0,383.782024,0.0,0.0,0.0,107.797794,11834.729767,8868.116647,1814.508037,0.0,0.0,0.0,0.0,,,,,,,,,,294.834751,13598.273724,0.0,0.0,0.0,0.0
LHC,2015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109922.726039,0.0,0.0,203.515502,0.0,0.0,0.0,66.73291,8412.980833,10681.618899,1546.498869,0.0,0.0,0.0,0.0,,,,,,,,,,575.46336,7362.523589,0.0,0.0,0.0,0.0
LHC,2015,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110592.980642,0.0,0.0,317.121087,0.0,0.0,0.0,126.203558,6990.501239,11214.840302,1822.710555,0.0,0.0,0.0,0.0,,,,,,,,,,1217.731043,16310.798064,0.0,0.0,0.0,0.0
LHC,2016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496031.989969,0.0,0.0,1467.480898,0.0,0.0,0.0,877.875282,11795.942386,8679.549351,2025.7983,0.0,0.0,0.0,0.0,,,,,,,,,,665.922058,34687.958472,3526.948411,0.0,0.0,0.0
LHC,2016,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84242.802,2815.34311,0.0,210.604342,0.0,0.0,0.0,162.482405,12106.520492,11155.567363,2181.257496,0.0,0.0,0.0,0.0,,,,,,,,,,598.516213,5458.030338,0.0,0.0,0.0,0.0
LHC,2016,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134457.350021,0.0,0.0,617.019139,0.0,0.0,0.0,0.0,11795.942386,8679.549351,2025.7983,0.0,0.0,0.0,0.0,,,,,,,,,,665.922058,34684.279092,0.0,0.0,0.0,0.0
LHC,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,714696.302206,0.0,1738.983552,0.0,0.0,0.0,475.574096,16560.242043,10946.93254,1885.749102,0.0,0.0,0.0,0.0,,,,,,,,,,2143.68654,61694.433192,4343.000972,0.0,0.0,0.0
LHC,2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89456.356119,1049.811818,0.0,297.079452,0.0,0.0,0.0,74.586037,10789.491109,8573.816859,2205.723637,0.0,0.0,0.0,0.0,,,,,,,,,,660.562124,43356.747592,7208.748411,0.0,0.0,0.0
LHC,2017,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175573.754018,190.276891,0.0,662.622371,0.0,0.0,0.0,48.046664,15381.190984,8497.393063,2240.839869,0.0,0.0,0.0,0.0,,,,,,,,,,1052.189396,23605.770105,6557.838411,0.0,0.0,0.0
LHC,2017,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,146414.392578,0.0,673.507719,0.0,0.0,0.0,177.262781,15402.718974,9084.90398,2186.439135,0.0,0.0,0.0,0.0,,,,,,,,,,907.596454,28685.606153,6505.538411,0.0,0.0,0.0
LHC,2017,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,301732.558025,0.0,101.930627,0.0,0.0,0.0,177.262781,16570.074122,10961.983463,1885.749102,0.0,0.0,0.0,0.0,,,,,,,,,,2138.35637,61694.433192,4343.000972,0.0,0.0,0.0
LHC,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,888089.759689,0.0,900.739489,0.0,0.0,0.0,241.789612,17502.691704,9999.809758,1416.677114,0.0,0.0,0.0,0.0,,,,,,,,,,1594.831814,60085.287607,641.5725,0.0,0.0,0.0
LHC,2018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,147648.075022,0.0,442.959451,0.0,0.0,0.0,44.923585,19455.623744,11845.214864,1809.980169,0.0,0.0,0.0,570.0,,,,,,,,,,858.845569,25387.025885,2437.281194,0.0,0.0,0.0
LHC,2018,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,264938.996773,0.0,31.486464,0.0,0.0,0.0,122.137403,20867.461655,9359.830653,1692.623493,0.0,0.0,0.0,0.0,,,,,,,,,,2113.35189,37387.990433,0.0,0.0,0.0,0.0
LHC,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,210152.07747,0.0,20.766293,0.0,0.0,0.0,38.505604,16455.33379,11857.147288,1409.934911,0.0,0.0,0.0,0.0,,,,,,,,,,984.177277,37113.885256,701.8,0.0,0.0,0.0
LHC,2018,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,267576.335215,0.0,407.567894,0.0,0.0,0.0,36.22296,17555.083841,9800.320021,1416.677114,0.0,0.0,0.0,0.0,,,,,,,,,,1594.831814,60065.367686,0.0,0.0,0.0,0.0
LHC,2019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,758141.00969,0.0,1868.587962,0.0,0.0,0.0,299.413544,27544.997808,14104.55514,5239.180346,0.0,0.0,0.0,0.0,,,,,,,,,,1716.828376,74814.05185,797.33946,0.0,0.0,0.0
LHC,2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,145149.350697,0.0,340.166369,0.0,0.0,0.0,61.364746,26110.023167,10934.080422,3296.746796,0.0,0.0,0.0,0.0,,,,,,,,,,877.248669,46655.651408,213.4165,0.0,0.0,0.0
LHC,2019,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,227189.844949,0.0,258.755408,0.0,0.0,0.0,166.385572,24941.108783,10992.205029,3196.868982,0.0,0.0,0.0,0.0,,,,,,,,,,868.171402,30832.788994,298.33946,0.0,0.0,0.0
LHC,2019,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,169903.523307,0.0,568.357409,0.0,0.0,0.0,41.831209,27507.308734,12881.513736,4891.537676,0.0,0.0,0.0,0.0,,,,,,,,,,525.948379,22666.06159,178.33946,0.0,0.0,0.0
LHC,2019,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,212043.768895,0.0,706.092939,0.0,0.0,0.0,29.832017,27526.383345,14105.133386,5239.180346,0.0,0.0,0.0,0.0,,,,,,,,,,1716.828376,74788.313817,797.33946,0.0,0.0,0.0
LHC,2020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,867260.334762,0.0,2587.001425,0.0,0.0,0.0,99.165342,30396.447532,14490.377308,5716.664233,0.0,0.0,0.0,0.0,,,,,,,,,,1084.248826,39708.477565,0.0,0.0,0.0,0.0
LHC,2020,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,149745.483027,0.0,417.984391,0.0,0.0,0.0,33.720828,31787.443251,12885.483551,5413.871487,0.0,0.0,0.0,0.0,,,,,,,,,,1100.125001,30886.507367,172.53946,0.0,0.0,0.0
LHC,2020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,243976.112321,0.0,458.510729,0.0,0.0,0.0,31.532042,34598.524996,12994.262079,5111.773679,0.0,0.0,0.0,0.0,,,,,,,,,,891.328125,43819.679847,0.0,0.0,0.0,0.0
LHC,2020,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,164889.346148,0.0,712.355883,0.0,0.0,0.0,21.161639,32320.303555,15717.248283,5222.756117,0.0,0.0,0.0,0.0,,,,,,,,,,550.976821,21769.64143,0.0,0.0,0.0,0.0
LHC,2020,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,286380.928675,0.0,1145.179522,0.0,0.0,0.0,12.750833,30396.447532,15055.598931,5151.442611,0.0,0.0,0.0,0.0,,,,,,,,,,1154.488826,39720.33941,0.0,0.0,0.0,0.0
LHC,2022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1417274.934468,0.0,2422.242805,0.0,0.0,0.0,1095.003885,85611.126429,37142.092799,3424.904022,0.0,0.0,0.0,0.0,,,,,,,,,,2212.024284,70331.91805,0.0,0.0,0.0,0.0
LHC,2022,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,237593.531601,0.0,459.986442,0.0,0.0,0.0,14.315,50341.814591,13920.087838,3578.559775,0.0,0.0,0.0,0.0,,,,,,,,,,658.55366,58144.199696,0.0,0.0,0.0,0.0
LHC,2022,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,407051.973724,0.0,139.711138,0.0,0.0,0.0,168.323294,51798.308612,23135.071903,3110.37065,0.0,0.0,0.0,0.0,,,,,,,,,,802.758689,33646.583856,0.0,0.0,0.0,0.0
LHC,2022,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,370746.61501,0.0,369.03559,0.0,0.0,0.0,152.051403,74777.629718,19866.562773,3582.873171,0.0,0.0,0.0,0.0,,,,,,,,,,339.65099,40780.144677,0.0,0.0,0.0,0.0
LHC,2022,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,402434.905588,0.0,1468.845938,0.0,0.0,0.0,655.576904,96582.390172,25496.466993,3914.928267,0.0,0.0,0.0,0.0,,,,,,,,,,2202.024284,70681.047565,0.0,0.0,0.0,0.0
LHC,2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1119808.512341,0.0,5844.737325,0.0,0.0,0.0,4298.962979,80170.590104,28252.674869,2014.060306,0.0,0.0,0.0,0.0,,,,,,,,,,1409.960189,65906.352085,39000.0,0.0,0.0,0.0
LHC,2023,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,282259.996938,0.0,865.518699,0.0,0.0,0.0,392.209415,93983.041787,20975.358542,3781.475181,0.0,0.0,0.0,0.0,,,,,,,,,,372.938523,51913.462415,60000.0,0.0,0.0,0.0
LHC,2023,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,348200.999628,0.0,1217.024633,0.0,0.0,0.0,1408.509296,91167.083544,25791.451172,3355.637979,0.0,0.0,0.0,0.0,,,,,,,,,,639.602577,32991.274571,45000.0,0.0,0.0,0.0
LHC,2023,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,240070.736708,0.0,2769.662927,0.0,0.0,0.0,1277.894322,87538.274985,31489.611394,3103.83212,0.0,0.0,0.0,0.0,,,,,,,,,,623.224492,31633.294825,45000.0,0.0,0.0,0.0
LHC,2023,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,251819.710678,0.0,913.922105,0.0,0.0,0.0,1291.59133,80434.551144,28092.223821,2145.89728,0.0,0.0,0.0,0.0,,,,,,,,,,1286.573486,65950.136129,39000.0,0.0,0.0,0.0
LHC,2024,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,203176.875399,0.0,955.259844,0.0,0.0,0.0,619.354952,88292.090849,23905.120223,2287.656954,0.0,0.0,0.0,0.0,,,,,,,,,,1098.969219,31054.612364,39000.0,0.0,0.0,0.0
LHC,2024,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,330190.275172,0.0,296.284812,0.0,0.0,0.0,1176.508932,83447.691315,18051.036102,2196.846741,0.0,0.0,0.0,0.0,,,,,,,,,,661.11339,38251.647454,33000.0,0.0,0.0,0.0
LHC,2024,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,281385.469995,0.0,1281.671694,0.0,0.0,0.0,828.282266,89463.215644,14864.335236,2076.373462,0.0,0.0,0.0,0.0,,,,,,,,,,498.714006,17906.300831,33000.0,0.0,0.0,0.0
LPB,2015,0,0.0,45745230.0,65002138.0,0.0,164869.0,72657.0,0.0,0.0,68060185.0,0.0,42924709.0,0.0,0.0,0.0,56126483.0,18797.0,0.0,0.0,19514.0,0.0,0.0,0.0,0.0,0.0,1578507.0,8313716.0,19426457.0,23770719.0,1044085.0,111419.0,9009211.0,0.0,373155.0,16048893.0,55045532.0,576589.0,108688.0,45832.0,388153.0,13311720.0,26519807.0,16333267.0,0.0,6571177.0,33098040.0,22732.0,358612.0,16110014.0,4219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LPB,2015,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51637245.0,0.0,33717877.0,0.0,0.0,0.0,54542737.0,45864.0,0.0,0.0,21150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53672996.0,453825.0,62431.0,37993.0,384506.0,15728409.0,24553291.0,14328051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LPB,2015,4,0.0,13460608.0,63479759.0,0.0,688276.0,341.0,0.0,0.0,34479018.0,0.0,43149966.0,0.0,0.0,0.0,56126483.0,18797.0,0.0,0.0,19514.0,0.0,0.0,0.0,0.0,6345950.0,1578507.0,8313716.0,19426457.0,11762216.0,1044085.0,877362.0,6083779.0,140560.0,552305.0,39857.0,55045532.0,576589.0,108688.0,45832.0,388153.0,13311720.0,26519807.0,16333267.0,0.0,6571177.0,33098040.0,22732.0,358612.0,16110014.0,4219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LPB,2016,0,0.0,45745230.0,65002138.0,0.0,164869.0,72657.0,0.0,0.0,0.0,0.0,42924709.0,68060185.0,0.0,0.0,79594456.0,15349.0,0.0,0.0,66357.0,0.0,0.0,0.0,0.0,7764460.0,2564100.0,11046969.0,23554905.0,20678560.0,1481181.0,111419.0,9009211.0,3092202.0,373155.0,0.0,77802729.0,985890.0,160520.0,109998.0,617025.0,20909750.0,42115885.0,16650527.0,0.0,340706.0,52572305.0,16348.0,385008.0,26357639.0,4156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LPB,2017,0,0.0,36412964.0,91554384.0,0.0,266461.0,41568.0,0.0,0.0,0.0,0.0,59528778.0,68746599.0,0.0,0.0,100491273.0,20925.0,0.0,0.0,109038.0,0.0,0.0,0.0,0.0,0.0,3703349.0,12187907.0,26525023.0,30730439.0,2895715.0,621451.0,11703282.0,0.0,969468.0,11284602.0,97662286.0,1885061.0,189204.0,154283.0,730402.0,26585887.0,51384071.0,22651278.0,0.0,8202562.0,54172034.0,11888.0,173855.0,38048342.0,12555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LPB,2017,1,0.0,36251061.0,75001723.0,0.0,168534.0,73052.0,0.0,0.0,0.0,0.0,50128521.0,61365848.0,0.0,0.0,88796677.0,13853.0,0.0,2000.0,59623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86693399.0,978871.0,403425.0,171847.0,621611.0,24375015.0,46043232.0,18450906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LPB,2017,2,0.0,32724650.0,75166419.0,0.0,179776.0,47649.0,0.0,0.0,58904529.0,0.0,49213965.0,0.0,0.0,0.0,92473707.0,11840.0,0.0,2000.0,44538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90239100.0,1077147.0,226053.0,342945.0,646840.0,24646573.0,47624027.0,20261485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LPB,2017,3,0.0,38419568.0,83756361.0,0.0,227512.0,40557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94794132.0,12968.0,0.0,2000.0,57615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92625411.0,1108991.0,156561.0,294946.0,680806.0,25333826.0,47895891.0,21636998.0,0.0,0.0,0.0,0.0,0.0,53633270.0,68810728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LPB,2017,4,0.0,36412964.0,91554384.0,0.0,266461.0,41568.0,0.0,0.0,0.0,0.0,61362621.0,66912756.0,0.0,0.0,100489273.0,20925.0,0.0,2000.0,109038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97662286.0,1885061.0,189204.0,154283.0,730402.0,26585887.0,51384071.0,22651278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LPB,2018,0,0.0,22719344.0,101937653.0,0.0,274919.0,16159.0,0.0,28658457.0,21926.0,280685.0,76030818.0,19956189.0,0.0,0.0,118882677.0,40453.0,0.0,0.0,270294.0,0.0,0.0,0.0,0.0,0.0,4499177.0,14156994.0,28303886.0,39844301.0,3457826.0,1007852.0,13051904.0,0.0,1003418.0,13868066.0,116079083.0,1433886.0,501728.0,233610.0,945117.0,36078919.0,56910191.0,26204314.0,0.0,7877057.0,61962010.0,28885.0,133704.0,49158529.0,33239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LPB,2018,1,0.0,31269727.0,112840245.0,0.0,237573.0,1765.0,0.0,0.0,0.0,0.0,78397080.0,65952230.0,0.0,0.0,107982407.0,21916.0,0.0,2000.0,130833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105401370.0,1582150.0,276072.0,148992.0,728572.0,32832914.0,51740121.0,23564121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LPB,2018,2,0.0,31558822.0,114344315.0,0.0,235284.0,177635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114372111.0,8981.0,0.0,0.0,143979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110556074.0,2792195.0,212459.0,283516.0,680827.0,35215145.0,54574318.0,24735608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
