stock_code,year,quarter,BS_100,BS_110,BS_111,BS_112,BS_120,BS_121,BS_122,BS_123,BS_130,BS_131,BS_132,BS_133,BS_134,BS_135,BS_136,BS_137,BS_139,BS_140,BS_141,BS_149,BS_150,BS_151,BS_152,BS_153,BS_154,BS_155,BS_200,BS_210,BS_211,BS_212,BS_213,BS_214,BS_215,BS_216,BS_219,BS_220,BS_221,BS_222,BS_223,BS_224,BS_225,BS_226,BS_227,BS_228,BS_229,BS_230,BS_231,BS_232,BS_240,BS_241,BS_242,BS_250,BS_251,BS_252,BS_253,BS_254,BS_255,BS_260,BS_261,BS_262,BS_263,BS_268,BS_269,BS_270,BS_300,BS_310,BS_311,BS_312,BS_313,BS_314,BS_315,BS_316,BS_317,BS_318,BS_319,BS_320,BS_321,BS_322,BS_323,BS_324,BS_330,BS_331,BS_332,BS_333,BS_334,BS_335,BS_336,BS_337,BS_338,BS_339,BS_340,BS_341,BS_342,BS_343,BS_400,BS_410,BS_411,BS_411a,BS_411b,BS_412,BS_413,BS_414,BS_415,BS_416,BS_417,BS_418,BS_419,BS_420,BS_421,BS_421a,BS_421b,BS_422,BS_429,BS_430,BS_431,BS_432,BS_440,CF_001,CF_002,CF_003,CF_004,CF_005,CF_006,CF_007,CF_008,CF_009,CF_010,CF_011,CF_012,CF_013,CF_014,CF_015,CF_016,CF_017,CF_020,CF_021,CF_022,CF_023,CF_024,CF_025,CF_026,CF_027,CF_030,CF_031,CF_032,CF_033,CF_034,CF_035,CF_036,CF_037,CF_040,CF_050,CF_060,CF_061,CF_070,IS_001,IS_002,IS_010,IS_011,IS_020,IS_021,IS_022,IS_023,IS_024,IS_025,IS_026,IS_030,IS_031,IS_032,IS_040,IS_050,IS_050.1,IS_051,IS_052,IS_060,IS_061,IS_062,IS_070,IS_071
ACV,2022,4,40220624,2496515,894515,1602000,30498100,0,0,30498100,6409999,6295806,407954,0,0,0,1013815,-1307576,0,448863,448863,0,367146,21855,341430,3859,0,0,19816832,271101,5600,0,0,0,0,265501,0,11750045,11749292,45063587,-33314295,0,0,0,753,22367,-21613,0,0,0,4677633,0,4677633,2815528,0,2642427,234800,-61699,0,302523,145987,156536,0,0,0,60037457,16231635,5319587,909430,26649,1603969,918152,207268,0,0,2427,1093301,366327,0,192059,0,0,10912048,0,0,0,0,0,0,68166,10834404,0,0,407,9069,0,43805821,43805821,21771732,21771732,0,14602,0,0,-2918,0,0,6034593,0,0,15940297,9703805,6236492,0,47513,0,0,0,60037457,8833137,2338587,812095,-2351505,-1907886,72167,0,7796595,-3894772,-182185,30242,59004,0,-73683,-200000,0,-272875,3262324,-4981635,1348,-2071100,4290000,0,0,1792180,-969205,0,0,0,-362423,0,-24,0,-362448,1930670,572833,-6987,2496515,4177396,68445,4108951,2176417,1932534,633250,28281,17403,61748,81596,950006,1567648,10807,207,10599,1578248,555535.0,423433,-132102,1286917,1283471,3445,493,493
ACV,2023,0,42679681,2843713,2343713,500000,25895700,0,0,25895700,12672492,9031353,6374973,0,0,0,989358,-3723192,0,468060,468060,0,799714,25087,729613,45013,0,0,24667923,265501,2800,0,0,0,0,265501,-2800,13140335,13137032,48710405,-35573372,0,0,0,3303,25849,-22546,0,0,0,7888086,0,7888086,2849060,0,2673721,235339,-60000,0,524938,92435,432502,0,0,0,67347604,16933960,6721951,1188191,9601,3058389,1113039,521790,0,0,4469,217925,410420,0,198122,0,0,10212008,0,0,0,0,0,0,157421,10046031,0,0,194,8361,0,50413643,50413643,21771732,21771732,0,14602,0,0,-2918,0,0,6034593,0,0,22542351,15320065,7222286,0,53282,0,0,0,67347604,10492082,2363750,2471130,-384721,-2022382,66912,0,12986771,-3426181,-19606,159201,55141,0,-68527,-2000600,0,-717278,6968920,-12893971,665,-2052700,6655100,0,0,2017843,-6273062,0,0,0,-366327,0,-2004,0,-368331,327525,2496515,19672,2843713,20102500,104358,19998142,8136697,11861445,2214582,104608,66912,259730,337549,3427029,10466569,28873,3360,25512,10492082,2553241.0,2287807,-265434,8469709,8459705,10004,3318,3318
ACV,2023,1,39475439,1508281,1508281,0,29633100,0,0,29633100,7355980,7274242,386000,0,0,0,1212603,-1516865,0,432702,432702,0,545374,58410,434121,52842,0,0,20510407,265501,5600,0,0,0,0,265501,-5600,11255291,11254629,45124168,-33869539,0,0,0,662,22367,-21705,0,0,0,5901701,0,5901701,2779202,0,2608439,234800,-64037,0,308709,141420,167288,0,0,0,59985846,14905243,3406173,864127,12127,417072,792738,207281,0,0,13836,647743,388254,0,62993,0,0,11499069,0,0,0,0,0,0,62546,11427175,0,0,278,9069,0,45080602,45080602,21771732,21771732,0,14602,0,0,-2918,0,0,6034593,0,0,17212773,15910919,1301853,0,49819,0,0,0,59985846,2030503,557293,271640,771121,-460953,17638,0,3187244,-1107143,19446,-1059419,-31064,0,-30520,-1550000,0,-128846,-700302,-1257099,193,-221500,1086500,0,0,270310,-121595,0,0,0,-161134,0,0,0,-161134,-983033,2496515,-5200,1508281,4744356,15903,4728453,1789765,2938687,415864,792786,17638,51693,86979,498515,2027964,2661,122,2539,2030503,394614.0,394614,0,1635889,1633594,2295,598,0
ACV,2023,2,40553900,1693494,1693494,0,29581600,0,0,29581600,8149404,8138357,982684,0,0,0,912715,-1884353,0,461197,461197,0,668204,70501,590432,7269,0,0,22659695,265501,5600,0,0,0,0,265501,-5600,13012299,13011725,47484489,-34472764,0,0,0,573,22367,-21793,0,0,0,6234052,0,6234052,2859622,0,2688860,234800,-64037,0,288218,120930,167288,0,0,0,63213596,16561216,5544098,1076004,12848,1191600,764992,474269,0,0,8379,872581,433918,0,709503,0,0,11017118,0,0,0,0,0,0,76828,10930942,0,0,278,9069,0,46652379,46652379,21771732,21771732,0,14602,0,0,-2918,0,0,6034593,0,0,18786269,15189603,3596665,0,48099,0,0,0,63213596,5266443,1165538,639128,301719,-980926,34359,0,6426262,-2113941,-9045,-714010,-22664,0,-35970,-1550000,0,-205897,1774732,-4352529,309,-1877000,2793500,0,0,1016674,-2419045,0,0,0,-161134,0,0,0,-161134,-805447,2496515,2425,1693494,4945447,16120,4929326,1970586,2958740,442161,-446388,16720,80420,86802,606012,3234895,3419,2375,1044,3235939,625826.0,625826,0,2610113,2607587,2526,1054,0
ACV,2023,3,42737796,4213746,2103746,2110000,28098600,0,0,28098600,9199009,9250208,1689298,0,0,0,824306,-2564804,0,542537,542537,0,683901,51449,624596,7855,0,0,22823152,265501,5600,0,0,0,0,265501,-5600,12548803,12545852,47631078,-35085226,0,0,0,2950,24973,-22023,0,0,0,6852111,0,6852111,2889346,0,2718044,235339,-64037,0,267389,103300,164089,0,0,0,65560949,16495122,6040642,962807,12294,1596174,988817,421611,0,0,16677,1222048,417021,0,403190,0,0,10454480,0,0,0,0,0,0,111706,10333426,0,0,278,9069,0,49065826,49065826,21771732,0,0,14602,0,0,-2918,0,0,6034593,0,0,21198397,15189603,6008793,0,49419,0,0,0,65560949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5345577,17999,5327577,1996690,3330886,994832,20047,15637,112669,79175,929450,3409716,4540,88,4451,3414167,643813.0,647011,3198,2763957,2762637,1319,1109,1109
ACV,2023,4,42748035,2843713,2343713,500000,25895700,0,0,25895700,12771725,9064315,6376831,0,0,0,973156,-3642577,0,467291,467291,0,769604,25161,729652,14790,0,0,24380976,265501,2800,0,0,0,0,265501,-2800,13139795,13136492,48709833,-35573340,0,0,0,3303,25849,-22546,0,0,0,7852320,0,7852320,2860035,0,2688733,235339,-64037,0,263323,99512,163811,0,0,0,67129011,16618948,6412179,1187145,9586,1618853,1062654,527956,0,0,4459,1392808,410420,0,198294,0,0,10206769,0,0,0,0,0,0,152097,10046031,0,0,278,8361,0,50510063,50510063,21771732,0,0,14602,0,0,-2918,0,0,6034593,0,0,22638770,15320065,7318705,0,53282,0,0,0,67129011,10619603,2363717,2394552,-384767,-2022394,66912,0,13037624,-3428946,-18838,117326,47990,0,-68527,-2000600,0,-717107,6968921,-12893973,665,-2052700,6655100,0,0,2017843,-6273064,0,0,0,-366327,0,-2004,0,-368331,327525,2496515,19672,2843713,5102187,54991,5047195,2350656,2696539,648489,43919,16915,31889,86709,1323262,1923027,18211,234,17976,1941003,376066.0,376207,141,1564654,3863,1560790,602,602
ACV,2024,1,41684351,2624026,2606026,18000,23966800,0,0,23966800,13810031,10293843,6303637,0,0,0,1108327,-3895776,0,436237,436237,0,847256,69999,763134,14122,0,0,25374885,265501,2800,0,0,0,0,265501,-2800,12715047,12712112,48872057,-36159944,0,0,0,2935,25849,-22914,0,0,0,8965860,0,8965860,2909880,0,2734541,235339,-60000,0,518594,86091,432502,0,0,0,67059236,14048743,4032344,963669,18157,1062062,694622,452885,0,0,17861,235224,405561,0,182299,0,0,10016399,0,0,0,0,0,0,169707,9838136,0,0,194,8361,0,53010492,53010492,21771732,21771732,0,14602,0,0,-2918,0,0,6034593,0,0,25136072,22542351,2593721,0,56410,0,0,0,67059236,3628540,586345,175230,-82678,-434720,14917,0,3887634,-1366187,28748,-1367727,-38568,0,-26189,-1862401,0,-15823,-760514,-1519235,228,-960600,2889500,0,0,245463,655356,0,0,0,-147257,0,0,0,-147257,-252415,2843713,32728,2624026,5660615,17097,5643517,2043653,3599864,478708,18795,14917,60819,90408,407374,3622814,5814,87,5726,3628540,707977.0,707977,0,2920563,2917436,3127,1191,1191
ACV,2024,2,41651668,3191909,3191909,0,23223000,0,0,23223000,13780519,11381035,5691246,0,0,0,599056,-3890820,0,423034,423034,0,1033204,89576,939540,4086,0,0,28151338,265501,2800,0,0,0,0,265501,-2800,12561728,12556722,49263015,-36706292,0,0,0,5005,28339,-23333,0,0,0,11836719,0,11836719,2972978,0,2797639,235339,-60000,0,514410,81907,432502,0,0,0,69803006,14698351,5080734,834398,5769,1652667,605451,414547,0,0,10538,189485,390006,0,977869,0,0,9617616,0,0,0,0,0,0,200972,9408088,0,0,194,8361,0,55104655,55104655,21771732,21771732,0,14602,0,0,-2918,0,0,6034593,0,0,27237021,21745377,5491643,0,49623,0,0,0,69803006,7627585,1158634,170273,-517193,-869960,29481,0,7598819,-2759484,37868,-1135443,-55647,0,-30990,-2414101,0,-19899,1221121,-4562267,1057,-1362300,4035000,0,0,1145559,-742950,0,0,0,-200958,0,-7200,0,-208158,270011,2843713,78183,3191909,5551203,16371,5534831,2075221,3459610,827461,26585,14564,63097,89190,242729,3991662,18181,10800,7381,3999044,770992.0,770992,0,3228051,3224965,3086,1331,1331
ACV,2024,3,42552451,4545580,3540580,1005000,22696100,0,0,22696100,13782359,11363327,5859538,0,0,0,504719,-3945225,0,354905,354905,0,1173506,57442,1111617,4445,0,0,30705653,265501,2800,0,0,0,0,265501,-2800,12116868,12112461,49296972,-37184511,0,0,0,4407,28339,-23932,0,0,0,14880730,0,14880730,2934012,0,2758673,235339,-60000,0,508540,76404,432136,0,0,0,73258105,16172589,6062852,832092,5197,2595373,809769,389570,0,0,22665,207781,418236,0,782165,0,0,10109736,0,0,0,0,0,0,206225,9896788,0,0,194,6528,0,57085516,57085516,21771732,21771732,0,14602,0,0,-2918,0,0,6034593,0,0,29214834,21745377,7469456,0,52671,0,0,0,73258105,10505785,1720520,224678,254184,-1290900,46015,0,11460284,-2922494,99127,-703212,-17498,0,-57242,-2414101,0,-215603,5229259,-8025486,1667,-1522500,4722100,0,0,1687839,-3136379,0,0,0,-349570,0,-7200,0,-356770,1736108,2843713,-34241,4545580,5672623,17383,5655239,2013104,3642135,294155,809152,16758,134492,88647,295913,2877068,2029,951,1078,2878147,538168.0,538534,366,2339246,2336198,3047,909,0
BCM,2016,0,37024004,1667163,526143,1141019,2006548,4893,0,2001655,6801388,5653734,384320,0,0,42000,751392,-31691,1633,26270281,26270884,-602,278622,36456,59784,182381,0,0,20222327,326049,294478,0,0,0,0,31571,0,5401218,5197402,8327083,-3129680,0,0,0,203815,241178,-37362,513256,544858,-31602,5223768,1753983,3469784,8153254,0,7800283,367271,-34500,20200,604781,135164,463276,0,0,6340,57246331,44196687,25046818,1333448,1386144,812537,90176,13393005,0,0,47246,372420,7473728,81935,56174,0,0,19149869,565501,166490,0,0,0,9449,3282171,15121717,0,0,0,4538,0,13049644,13048789,7951756,0,0,18726,0,24371,0,0,0,571539,1242072,0,-235523,0,0,1334864,2140981,854,520,334,57246331,919867,457727,78023,0,-889410,788782,-424303,930686,291570,-3190094,3143415,-8396,0,-709583,-269733,1241054,-90362,1338555,-1729780,36694,-1836487,309199,-214894,254565,0,-3180703,5856,-144420,11970919,-10199603,0,-673369,0,959380,-882767,2549930,0,1667163,7499242,199585,7299656,5417329,1882326,272780,842218,788782,682762,728162,418048,849440,92265,21839,70426,919867,290622.0,162341,-128281,885807,786907,98900,0,0
BCM,2017,0,36906608,2588814,242366,2346447,616351,4893,-512,611970,6369420,5759365,146418,0,0,25500,455906,-18586,816,27240906,27243872,-2965,91116,29277,48700,13138,0,0,14295274,635120,604735,0,0,0,0,30384,0,1730537,1608247,3041253,-1433005,0,0,0,122289,154327,-32038,701858,758532,-56674,1814161,1741738,72422,8529865,0,8251187,278477,0,200,883731,409107,474527,0,0,96,51201883,39239213,25288208,986324,1340648,424646,60780,13749847,0,0,3670,176454,8463906,9021,72908,0,0,13951005,565501,70451,0,0,0,47507,31055,13230571,0,0,0,5918,0,11962670,11962670,10125811,0,0,31097,0,24371,0,-290150,0,247130,856117,0,-188124,0,0,0,1156418,0,0,0,51201883,1101000,459306,-116263,0,-1238965,1011187,3755849,4972114,82381,-1101209,-5311723,-263853,0,-1037384,-186006,57,-85736,-2931360,-99347,9385,0,1722422,-780346,365585,1146912,2364612,0,0,0,0,0,0,0,0,0,0,0,2588814,7068945,189700,6879245,4720731,2158514,458828,1061078,1011187,785952,736668,527143,1078404,134428,116043,18385,1096790,139904.0,110796,-29108,1015102,821475,193626,0,0
BCM,2018,0,30512152,2577622,316785,2260836,424023,4893,0,419130,5830458,4479971,502201,0,0,25500,839967,-17692,510,21618842,21619060,-218,61205,28657,27784,4763,0,0,14671588,450577,423295,0,0,0,0,27282,0,1728857,1603100,3159554,-1556453,0,0,0,125756,163741,-37985,658903,726644,-67740,2161705,2059238,102467,8919170,0,8596462,277457,-199,45450,752373,354037,398258,0,0,77,45183740,31653148,22143097,1215920,2149272,1519423,139986,6210522,0,0,2258,203436,10517249,8116,176910,0,0,9510050,0,72359,0,0,0,211246,33506,9138073,0,0,0,10714,44149,13530592,13530592,10125811,0,0,13788,0,28534,0,-290150,0,346979,0,0,2136766,2235754,-98987,0,1168863,0,0,0,45183740,2633879,218034,-62,0,-1195721,680691,420664,2757485,934128,5184601,-6722367,55467,0,-732523,-201013,0,-35971,1239806,-186034,55709,-45250,192840,-929429,1200,1720156,809191,0,0,8393567,-10453758,0,0,0,-2060190,-11192,2588814,0,2577622,8624725,2129321,6495403,3257506,3237897,109914,684296,680691,1114664,653163,508325,2616690,460389,443200,17189,2633879,336439.0,296897,-39542,2376524,2235754,140770,2070,2070
BCM,2018,3,37552312.0,2775776.0,323599.0,2452177.0,452113.0,4893.0,0.0,447220.0,6597370.0,5720125.0,247127.0,0.0,0.0,25500.0,621082.0,-17400.0,935.0,27651715.0,27654684.0,-2968.0,75335.0,65965.0,2849.0,6521.0,0.0,0.0,16113494.0,491062.0,470083.0,0.0,0.0,0.0,0.0,20979.0,0.0,1733894.0,1618950.0,3123539.0,-1504589.0,0.0,0.0,0.0,114943.0,151340.0,-36397.0,1172948.0,1245146.0,-72197.0,2137891.0,2046072.0,91819.0,9727437.0,0.0,9448846.0,277457.0,933.0,200.0,850260.0,365915.0,484262.0,0.0,0.0,82.0,53665806.0,40726994.0,25664211.0,634232.0,2308079.0,385940.0,53307.0,14048635.0,0.0,0.0,3927.0,158953.0,8020077.0,4093.0,46962.0,0.0,0.0,15062783.0,562302.0,91827.0,0.0,0.0,0.0,116959.0,32996.0,14251671.0,0.0,0.0,0.0,7025.0,0.0,12938811.0,12938811.0,10125811.0,10125811.0,0.0,26159.0,0.0,27114.0,196.0,-290150.0,0.0,252142.0,856117.0,0.0,882855.0,1687988.0,-805133.0,0.0,1058566.0,0.0,0.0,0.0,53665806.0,1529222.0,147885.0,74502.0,-15.0,-27562.0,509736.0,0.0,2233769.0,18670.0,-670127.0,948767.0,531.0,0.0,-790748.0,-171208.0,3872.0,-1356462.0,217064.0,-736090.0,29913.0,-251320.0,243510.0,-769429.0,4300.0,273351.0,-1205765.0,4300.0,0.0,6889171.0,-5494846.0,0.0,-201732.0,0.0,1196892.0,208191.0,2567581.0,4.0,2775776.0,2118073.0,36941.0,2081131.0,1507672.0,573458.0,29018.0,165514.0,154987.0,247537.0,129744.0,98731.0,456023.0,17041.0,29524.0,-12482.0,443541.0,29941.0,25809.0,-4132.0,421864.0,394623.0,27241.0,372.0,372.0
BCM,2018,4,30378937,2572638,316802,2255836,430703,6573,0,424130,6128914,4428943,951037,0,0,25500,739696,-16773,510,21180701,21180919,-218,65979,28941,32077,4960,0,0,14250254,516326,489153,0,0,0,0,27173,0,1730245,1604488,3159932,-1555443,0,0,0,125756,163768,-38011,658903,726644,-67740,2161959,2059238,102720,8343999,0,7986262,321227,36508,0,838820,353999,484742,0,0,77,44629191,32030073,23165569,1665485,2008091,1516602,138005,6235895,0,0,1438,120756,11299245,3346,176702,0,0,8864503,122302,85722,0,0,0,211246,33569,8355935,0,0,0,11778,43949,12599118,12599118,10125811,10125811,0,13788,0,28534,196,-290150,0,346578,0,0,1313280,2118558,-805278,0,1061080,0,0,0,44629191,2590316,198767,88676,-260,-122245,684934,0,3440189,351319,5855087,-6152128,49272,0,-937557,-189424,4980,-5054620,-2632280,-290625,29473,-333540,349020,-858351,4300,1900851,801128,10504,0,9375786,-7309387,0,-240943,0,1835960,4807,2567599,231,2572638,3028906,1626739,1402166,162777,1239388,24127,133407,107098,397143,268821,219526,1038905,37202,15013,22189,1061094,168368.0,144680,-23688,940102,862239,77863,777,0
BCM,2019,0,27964817,416723,313123,103600,326294,0,0,326294,4318892,3499461,271265,0,0,5500,558864,-16849,650,22877133,22895384,-18251,25772,21165,1126,3480,0,0,15550778,325794,295399,0,0,0,0,30394,0,1844300,1712433,3198460,-1486027,0,0,0,131866,163506,-31639,664076,750032,-85955,2052551,1949786,102765,10033993,0,9726114,250169,0,57710,630062,304674,325329,0,0,58,43515596,27765475,21812703,763395,2373646,418247,79661,7537583,0,0,2445,1146182,9258734,6564,226243,0,0,5952771,0,94527,0,0,0,462359,20747,5288972,0,0,0,1165,85000,15750120,15750120,10350000,0,0,12261,0,11940,0,-185236,0,304810,0,0,4129937,2486920,1643016,0,1126407,0,0,0,43515596,2981090,225844,17431,0,-1246069,643605,199880,2821783,1319752,-1859683,1832179,47068,0,-813724,-369182,4,-50730,2932359,-163497,8103,-12260,112835,-745549,889679,195025,284336,224189,0,7621334,-12614306,0,-608811,0,-5377594,-2160898,2577622,0,416723,9251533,1038090,8213443,4826181,3387261,527129,656142,649005,1213459,801918,773427,2896362,133125,48397,84727,2981090,350759.0,350482,-277,2630885,2486920,143964,2332,2332
BCM,2019,1,30275437,2687249,1745031,942218,479023,4893,0,474130,4894140,3732003,437280,0,0,25500,714851,-17035,1539,22123203,22123323,-120,91820,27664,32868,31288,0,0,14318987,449714,421018,0,0,0,0,28695,0,1705812,1556909,2999814,-1442904,0,0,0,148902,174269,-25366,645773,718060,-72286,2128149,2060691,67457,8652190,0,8356571,250169,0,45450,737346,339340,397933,0,0,72,44594425,30706271,19677550,484511,2769047,119957,62453,6863298,0,0,1438,245901,8966703,6819,157419,0,0,11028721,0,70658,0,0,0,236800,24986,10650960,0,0,0,1165,44149,13888153,13888153,10125811,10125811,0,12261,0,19478,0,-290150,0,290418,0,0,2509873,656917,1852956,0,1220460,0,0,0,44594425,700454,54037,-30,568800,-465926,182082,-55112,415505,822156,-630378,11665,11488,0,-138080,-129108,27521,-405206,-14436,-32567,26,-148000,93000,0,0,100545,13003,32413,0,1245785,-1167138,0,0,0,111061,109628,2577622,-568800,2687249,1920163,581874,1338288,846450,491838,465999,193250,180662,182542,167942,83026,696159,15310,11016,4294,700454,87283.0,87271,-12,613195,597658,15536,530,530
BCM,2019,2,30169310,2560414,1048494,1511920,479660,0,0,479660,4100184,3443188,344867,0,0,20500,308748,-17863,744,22955845,22955845,0,73204,20287,33661,19255,0,0,14187295,428322,400093,0,0,0,0,28229,0,1541233,1412790,2795863,-1383072,0,0,0,128442,155636,-27194,641227,718060,-76832,2110459,2054879,55580,8742466,8448527,250169,0,0,43770,723586,325599,397918,0,0,67,44356605,30968564,20066669,479263,2513669,171611,45056,7401177,0,0,1474,1219833,8015788,5415,213379,0,0,10901895,0,76830,0,0,0,259391,23094,10541412,0,0,0,1165,0,13388041,13388041,10125811,10125811,0,12261,0,12207,0,-290150,0,297498,0,0,2014042,1151426,862616,0,1216371,0,0,0,44356605,1521606,103848,-736,568800,-550704,371433,0,1445447,1078225,-1617339,472134,26007,0,-548914,-229125,2533,-45654,583313,-48673,4921,-335070,279540,0,4480,142814,48013,0,0,2078288,-2690297,282,-36806,0,-648533,-17206,2577622,-568800,2560414,2263445,223001,2040444,1072623,967820,22579,166720,155822,249918,178030,89115,806451,19161,4461,14700,821151,110803.0,110817,14,710320,670089,40230,580,580
BCM,2019,3,29749085,1066552,454843,611709,755454,0,0,755454,4396118,3670231,360012,0,0,5500,377414,-17692,651,23382018,23382018,0,148941,23516,65671,59753,0,0,14636137,431938,391556,0,0,0,0,40382,0,1851606,1721741,3161702,-1439960,0,0,0,129864,159077,-29212,636681,718060,-81379,2113285,2053388,59896,8884582,0,8569942,250169,0,64470,718044,320056,397924,0,0,63,44385222,29964297,19912076,788414,2601529,121178,52515,7759292,0,0,1511,501834,7889982,6251,189566,0,0,10052221,0,84092,0,0,0,331197,24010,9611755,0,0,0,1165,0,14420924,14420924,10350000,10350000,0,12261,0,11940,0,-185236,0,300128,0,0,2811587,1747934,1063653,0,1120243,0,0,0,44385222,1987224,167586,-92,568800,-866080,527460,0,1816099,1264518,-1791223,217559,46431,0,-1176805,-331466,3868,-77689,-24441,-92797,2639,-582513,417690,-210000,887413,372906,795339,193203,0,4439405,-6355993,0,-558582,0,-2281966,-1511068,2577622,-568800,1066552,1493083,101909,1391173,761908,629265,26905,157865,147339,330869,180278,104052,544844,24878,7339,17538,562383,49032.0,42634,-6398,526147,491482,34665,399,399
BCM,2019,4,28451207,405819,313219,92600,337794,0,0,337794,4875668,3644057,276821,0,0,5500,965548,-16910,650,22804942,22804942,0,26981,21182,1133,4665,0,0,15050535,451673,421118,0,0,0,0,30554,0,1844877,1713010,3199708,-1486697,0,0,0,131866,163506,-31639,664046,750032,-85985,2037884,1951620,86264,9341870,0,9034491,250169,0,57210,710183,304671,405454,0,0,58,43501742,28491982,22298104,1526977,2392162,424405,79628,7704581,0,0,2445,901436,9037001,6609,222855,0,0,6193877,0,95187,0,0,0,462359,24460,5510704,0,0,0,1165,100000,15009760,15009760,10350000,10350000,0,12261,0,11940,0,-185236,0,302569,0,0,3396304,1950012,1446291,0,1121921,0,0,0,43501742,3021043,225938,23015,30,-1367703,681533,0,2583857,2623728,-3588043,1677281,64248,0,-738165,-363909,6372,-61905,2202769,-153315,3398,-131000,368276,-725549,504659,134804,601273,0,0,7594804,-11832017,0,-738601,0,-4975814,-2171771,2577622,-30,405819,3655601,131304,3524296,2121218,1403078,61088,140260,124177,473721,271607,511871,1014149,41651,21981,19669,1033819,109939.0,109082,-857,925594,855865,69728,725,725
BCM,2020,1,28341743,320329,221729,98600,334794,0,0,334794,4080088,3206742,289290,0,0,5500,594978,-16794,372,23555353,23567983,-12629,51176,29337,16707,5132,0,0,15682758,312570,285317,0,0,0,0,27253,0,1812848,1681751,3218469,-1536718,0,0,0,131097,165436,-34339,659495,750027,-90532,2069210,1960648,108561,10174519,0,9866640,250169,0,57710,654114,301244,352816,0,0,53,44024502,27971524,21929418,837535,2248634,130915,52297,8242369,0,0,1638,1106426,9102445,6600,200554,0,0,6042106,0,98658,0,0,0,552695,20382,5284203,0,0,0,1165,85000,16052977,16052977,10350000,10350000,0,12261,0,11940,0,-185236,0,307070,0,0,4438354,310677,4127677,0,1118586,0,0,0,44024502,364389,57967,-18,176923,-3955,131582,0,549965,401462,-672599,0,-4434,0,-213179,-112674,927,-21510,64013,-32831,0,-94500,86000,0,0,48169,6837,0,0,790504,-956983,0,-767,0,-167245,-96393,416723,-176923,320329,1323142,93779,1229362,664906,564455,3783,146614,146595,186470,164316,81769,362009,7969,5589,2380,364389,87137.0,59650,-27487,332226,310677,21549,288,288
BCM,2020,2,29148071,424344,320044,104300,154994,0,0,154994,4442255,3017408,265144,0,0,5500,1183006,-29177,372,24076107,24106444,-30336,50369,35164,10094,5110,0,0,15761954,308495,283484,0,0,0,0,25010,0,1852756,1719114,3304611,-1585496,0,0,0,133641,171047,-37405,654928,750027,-95098,2034330,1946258,88072,10268480,0,9994451,248169,0,25860,642963,290206,352708,0,0,48,44910026,29486778,23715531,1086445,2141717,176145,49657,8362615,0,0,1136,2166269,9357840,10678,363023,0,0,5771246,0,91477,0,0,0,602125,19521,4971957,0,0,0,1165,85000,15423247,15423247,10350000,10350000,0,12261,0,15782,0,-185236,0,1056566,0,0,3135220,533425,2601795,0,1038652,0,0,0,44910026,640326,115945,28526,176923,-101144,282500,0,966155,-106063,-1211059,1258275,775,0,-703794,-112689,2672,-42606,51664,-69778,337,-118400,321550,0,2000,53673,189381,0,0,2790904,-3026030,0,1700,0,-233425,7620,416723,-176923,424344,1277853,23532,1254320,700190,554130,7347,167420,167260,127811,160714,92707,268446,16838,9348,7489,275936,27392.0,27500,108,248327,222747,25579,215,215
