stock_code,year,quarter,data,ratio_code
CAP,2021,0,45.13639344262295,ICR
CAP,2021,0,0.00021761692724898724,LTDTER
CAP,2021,0,0.27772941846061133,STDTER
CAP,2021,1,0.4173800618246245,ER
CAP,2021,1,1.5977399979639622,LTASFR
CAP,2021,1,1.640527658151106,FASFR
CAP,2021,1,1.7164004639142307,GSR
CAP,2021,1,0.08630972966358252,ROI
CAP,2021,1,0.09952594027166656,BEP
CAP,2021,1,0.582614617639704,DTAR
CAP,2021,1,1.3958851198898619,DTER
CAP,2021,1,0.5824709631765727,STDTAR
CAP,2021,1,246.1315789473684,ICR
CAP,2021,1,0.0003314339617831147,LTDTER
CAP,2021,1,1.3955409384680102,STDTER
CAP,2021,2,0.4211832907387681,ER
CAP,2021,2,1.8306812086536743,LTASFR
CAP,2021,2,1.8836695897467346,FASFR
CAP,2021,2,1.7276626330921614,GSR
CAP,2021,2,0.06252943139684267,ROI
CAP,2021,2,0.07226750910944593,BEP
CAP,2021,2,0.578816709261232,DTAR
CAP,2021,2,1.3742632293080055,DTER
CAP,2021,2,0.5786932688395229,STDTAR
CAP,2021,2,27.92756183745583,ICR
CAP,2021,2,0.00028222523744911803,LTDTER
CAP,2021,2,1.3739701492537313,STDTER
CAP,2021,3,0.5210370470594969,ER
CAP,2021,3,1.9186367293766045,LTASFR
CAP,2021,3,1.9928959465106562,FASFR
CAP,2021,3,2.087866836163717,GSR
CAP,2021,3,0.04165257258236583,ROI
CAP,2021,3,0.055370236416338384,BEP
CAP,2021,3,0.47895774897091503,DTAR
CAP,2021,3,0.9192393356171908,DTER
CAP,2021,3,0.47882244576162697,STDTAR
CAP,2021,3,15.156695156695157,ICR
CAP,2021,3,0.00025968059287076895,LTDTER
CAP,2021,3,0.9189796550243201,STDTER
CAP,2021,4,0.7825870516414704,ER
CAP,2021,4,2.2973201584067056,LTASFR
CAP,2021,4,2.4290505518629186,FASFR
CAP,2021,4,4.599542058327308,GSR
CAP,2021,4,0.1267587182644693,ROI
CAP,2021,4,0.15514056645793486,BEP
CAP,2021,4,0.21741294835852962,DTAR
CAP,2021,4,0.27781311727878405,DTER
CAP,2021,4,0.2172360940079126,STDTAR
CAP,2021,4,131.58333333333334,ICR
CAP,2021,4,0.00021761692724898724,LTDTER
CAP,2021,4,0.2775871304697178,STDTER
CAP,2022,0,0.8333276113638314,ER
CAP,2022,0,4.3637344118638355,LTASFR
CAP,2022,0,4.6873913882989,FASFR
CAP,2022,0,5.999794016169731,GSR
CAP,2022,0,0.45505965153205735,ROI
CAP,2022,0,0.5501845335164364,BEP
CAP,2022,0,0.16667238863616857,DTAR
CAP,2022,0,0.20000823969265946,DTER
CAP,2022,0,0.16655651875375505,STDTAR
CAP,2022,0,109.38907849829351,ICR
CAP,2022,0,0.00013389500571628677,LTDTER
CAP,2022,0,0.19986919487903101,STDTER
CAP,2022,1,0.5463244662870219,ER
CAP,2022,1,2.1093245006524137,LTASFR
CAP,2022,1,2.2164659227540238,FASFR
CAP,2022,1,2.204218490284863,GSR
CAP,2022,1,0.08792157474582,ROI
CAP,2022,1,0.1134461866500247,BEP
CAP,2022,1,0.45367553371297814,DTAR
CAP,2022,1,0.8304140885292718,DTER
CAP,2022,1,0.453535117143823,STDTAR
CAP,2022,1,21814.0,ICR
CAP,2022,1,0.0002475011899095669,LTDTER
CAP,2022,1,0.8301570680628272,STDTER
CAP,2022,2,0.4386515693784578,ER
CAP,2022,2,2.665536387911669,LTASFR
CAP,2022,2,2.7817317261970587,FASFR
CAP,2022,2,1.7814358419865401,GSR
CAP,2022,2,0.07220745515812386,ROI
CAP,2022,2,0.08859889630730376,BEP
CAP,2022,2,0.5613449423386844,DTAR
CAP,2022,2,1.2797057654075548,DTER
