stock_code,category_code,year,quarter,data,date_added
OCB,IS_015,2019,0,4163918.0,2019-12-30
OCB,IS_016,2020,0,1263439.0,2020-12-30
OCB,IS_016,2021,0,997676.0,2021-12-30
OCB,IS_016,2022,0,1067461.0,2022-12-30
OCB,IS_016,2023,0,1627225.0,2023-12-30
OCB,IS_016,2016,0,329285.0,2016-12-30
OCB,IS_016,2017,0,256023.0,2017-12-30
OCB,IS_016,2018,0,944471.0,2018-12-30
OCB,IS_016,2019,0,932794.0,2019-12-30
OCB,IS_017,2020,0,4419308.0,2020-12-30
OCB,IS_017,2021,0,5518552.0,2021-12-30
OCB,IS_017,2022,0,4389307.0,2022-12-30
OCB,IS_017,2023,0,4139476.0,2023-12-30
OCB,IS_017,2016,0,483872.0,2016-12-30
OCB,IS_017,2017,0,1021906.0,2017-12-30
OCB,IS_017,2018,0,2201861.0,2018-12-30
OCB,IS_017,2019,0,3231123.0,2019-12-30
OCB,IS_018,2020,0,884536.0,2020-12-30
OCB,IS_018,2021,0,1113593.0,2021-12-30
OCB,IS_018,2022,0,879589.0,2022-12-30
OCB,IS_018,2023,0,836173.0,2023-12-30
OCB,IS_018,2016,0,96956.0,2016-12-30
OCB,IS_018,2017,0,205082.0,2017-12-30
OCB,IS_018,2018,0,440830.0,2018-12-30
OCB,IS_018,2019,0,648887.0,2019-12-30
OCB,IS_019,2020,0,0.0,2020-12-30
OCB,IS_019,2021,0,0.0,2021-12-30
OCB,IS_019,2022,0,0.0,2022-12-30
OCB,IS_019,2023,0,0.0,2023-12-30
OCB,IS_019,2016,0,0.0,2016-12-30
OCB,IS_019,2017,0,0.0,2017-12-30
OCB,IS_019,2018,0,0.0,2018-12-30
OCB,IS_019,2019,0,0.0,2019-12-30
OCB,IS_002,2020,0,5811686.0,2020-12-30
OCB,IS_002,2021,0,5954516.0,2021-12-30
OCB,IS_002,2022,0,7120149.0,2022-12-30
OCB,IS_002,2023,0,11361222.0,2023-12-30
OCB,IS_002,2016,0,2379925.0,2016-12-30
OCB,IS_002,2017,0,3211564.0,2017-12-30
OCB,IS_002,2018,0,4221019.0,2018-12-30
OCB,IS_002,2019,0,5537196.0,2019-12-30
OCB,IS_020,2020,0,0.0,2020-12-30
OCB,IS_020,2021,0,0.0,2021-12-30
OCB,IS_020,2022,0,0.0,2022-12-30
