stock_code,category_code,year,quarter,data
MBS,IS_043,2020,0,0
MBS,IS_043,2021,0,0
MBS,IS_043,2022,0,0
MBS,IS_043,2023,0,0
MBS,IS_043,2016,0,0
MBS,IS_043,2017,0,0
MBS,IS_043,2018,0,0
MBS,IS_043,2019,0,0
MBS,IS_044,2020,0,0
MBS,IS_044,2021,0,0
MBS,IS_044,2022,0,0
MBS,IS_044,2023,0,0
MBS,IS_044,2016,0,0
MBS,IS_044,2017,0,0
MBS,IS_044,2018,0,0
MBS,IS_044,2019,0,0
MBS,IS_050,2020,0,2840
MBS,IS_050,2021,0,5734
MBS,IS_050,2022,0,7258
MBS,IS_050,2023,0,4842
MBS,IS_050,2016,0,2083
MBS,IS_050,2017,0,2645
MBS,IS_050,2018,0,4227
MBS,IS_050,2019,0,4695
MBS,IS_500,2020,0,0
MBS,IS_500,2021,0,0
MBS,IS_500,2022,0,0
MBS,IS_500,2023,0,0
MBS,IS_500,2016,0,0
MBS,IS_500,2017,0,0
MBS,IS_500,2018,0,0
MBS,IS_500,2019,0,0
MBS,IS_501,2020,0,0
MBS,IS_501,2021,0,0
MBS,IS_501,2022,0,0
MBS,IS_501,2023,0,1254
MBS,IS_501,2016,0,0
MBS,IS_501,2017,0,0
MBS,IS_501,2018,0,0
MBS,IS_501,2019,0,0
MBS,IS_502,2020,0,0
MBS,IS_502,2021,0,0
MBS,IS_502,2022,0,0
MBS,IS_502,2023,0,0
MBS,IS_502,2016,0,0
MBS,IS_502,2017,0,0
MBS,IS_502,2018,0,0
MBS,IS_502,2019,0,0
MBS,IS_051,2020,0,0
MBS,IS_051,2021,0,0
MBS,IS_051,2022,0,5657
MBS,IS_051,2023,0,2827
MBS,IS_051,2016,0,0
MBS,IS_051,2017,0,0
MBS,IS_051,2018,0,0
MBS,IS_051,2019,0,0
MBS,IS_052,2020,0,187285
MBS,IS_052,2021,0,319880
MBS,IS_052,2022,0,393221
MBS,IS_052,2023,0,369768
MBS,IS_052,2016,0,116206
MBS,IS_052,2017,0,189845
MBS,IS_052,2018,0,183423
MBS,IS_052,2019,0,174478
MBS,IS_053,2020,0,0
MBS,IS_053,2021,0,0
MBS,IS_053,2022,0,0
MBS,IS_053,2023,0,0
MBS,IS_053,2016,0,0
MBS,IS_053,2017,0,0
MBS,IS_053,2018,0,0
MBS,IS_053,2019,0,0
MBS,IS_054,2020,0,0
MBS,IS_054,2021,0,0
MBS,IS_054,2022,0,0
MBS,IS_054,2023,0,0
MBS,IS_054,2016,0,4097
MBS,IS_054,2017,0,106
MBS,IS_054,2018,0,0
MBS,IS_054,2019,0,0
MBS,IS_006,2020,0,350101
MBS,IS_006,2021,0,931581
MBS,IS_006,2022,0,716773
MBS,IS_006,2023,0,0
MBS,IS_006,2016,0,149051
MBS,IS_006,2017,0,315620
MBS,IS_006,2018,0,398697
MBS,IS_006,2019,0,250751
MBS,IS_060,2020,0,187285
MBS,IS_060,2021,0,319880
MBS,IS_060,2022,0,398878
MBS,IS_060,2023,0,372595
MBS,IS_060,2016,0,120304
MBS,IS_060,2017,0,189951
